text,stars,date
My favorite breakfast spot got even better today   Sydney waited on us and she is the best waitress EVER   Got our order spot on and repeated it all back   Was very attentive checking in on us the right number of times  Very helpful with everything we requested  and made the whole experience enjoyable ,5,2018-01-21
Our first experience at Snooze was this new location shortly after it opened several months ago  I had heard good things about the food and love a good breakfast place  so was super excited to have one open near our house  The first time we went out server was not great  The restaurant was busy  but he never even came over to our table until we had to ask the hostess where he was  Even after that  he was pretty absent and we had to ask repeatedly for things like drink refills  condiments  etc  I am giving Snooze   stars partly because the food was pretty good  but more importantly because one of the other wait staff  Sydni  was very friendly and helpful  even though we weren t sitting at her table  She went out of her way to come visit with our baby  refill our waters when she saw they were empty  and basically make up for the lack of service from the other employee  Since that visit  we have been back and had a better experience  but we definitely would not have been back a second time if it were not for her ,4,2018-01-22
This is always one of my favorite breakfast spots  Menu isn t huge  but everything is delicious  Everything from their classic breakfast  omelets  sandwiches to the  many  Benedict options is worth ordering  They do get pretty busy  but it s always worth the wait    Always ask for a side of green chile ,5,2018-01-24
Pros   The food is always very good  those hashbrowns    There is a lot of energy in the restaurant on a weekend   The free coffee while you wait for a table    Needs work   On the weekend it s just people spilling into the parking lot and sitting on curbs   They can improve that system   The service has been spotty in my visits  The drink prices are quite steep for a breakfast lunch place     In the end a great addition to Ahwatukee and the best Snooze location I ve been to ,4,2018-01-29
I like it and would go again even if it was date night  Staff was really friendly an helpful  Although the folks at the bar didn t even ask if I wanted something to drink while I waited for my order  But besides that all was good ,4,2018-01-31
Snooze is probably my favorite brunch spot in AZ  I recommend coming during the week cause weekends the wait can be over an hour   Our waitress was super nice and accommodating  We came in for my birthday and my friends insisted on telling her it was my birthday so she said I ll see what I can do  She brought out a cinnamon pancake  Soooo good     I usually order Chili Verde Benedict  so good  It has the perfect amount of spice without being too spicy ,5,2018-02-01
Snooze is always a good spot for breakfast or brunch   if you have the time and patience to wait  It s a pretty popular joint so always plan accordingly as the wait time will typically be at least be    minute to an hour long    This was my first time at this new location and surprisingly it wasn t as busy  Could also be because it was a weekday morning    Quality of food was great as always  I came here for my friend s birthday and she received a complimentary Cinnamon Roll pancake   which she loved    Their pancakes are actually one of my favorites on the menu  Generous sized and not too sweet  The sweet potato pancake is my personal favorite    Tip  the hash browns come cupped  which taste rather soggy in my opinion  so I always ask from them fried flat ,5,2018-02-02
WOW  Best Breakfast place in this area  No one can compete  We got here and there was bit of wait but the fact you can pregame at the bar was amazing  The food was excellent and the service even better  I had the daily pancake and it was so good  I ll be back ,5,2018-02-04
In town visiting and love loved loved this place our server was so knowledgeable and such a great help on choosing th the right dish  The food came out on in perfect time and the glasses were never empty  So much flavor amazing prices  Definitely coming back everytime I m in town ,5,2018-02-05
I came here with a group of friends and the service was good but a little slow because they were so busy for Sunday brunch  We enjoyed our time  I just wasn t enthusiastic about my eggs Benedict I ordered  It was the Bella Bella with cream cheese hollandaise  burrata  and I think a slice of soft cheese  not noticeable with all the hollandaise  and a balsamic drizzle on a ciabatta slice  It sounds a lot better than what it ended up being  The meat was folded and only covered about     of the toast so    s of my meal was just egg and toast  The cream cheese hollandaise just tasted like regular hollandaise  The balsamic was so minimal I didn t taste it  My husband loved his breakfast pot pie  I will get that next time ,4,2018-02-05
The Breakfast Pot Pie is life changing  Cappuccino is bomb as well  Even though it was a bit busy when we arrived  seating was prompt and the service was awesome  I highly recommend ,5,2018-02-09
I liked tbe ambience  The outdoor seating looked nice  Chose an booth along the wall for more of a dim setting  Great place for conversation   The food was amazing both in presentation and taste  Breakfast food pretty much never feels me up so I at least want it to taste good and this place did not disappoint   The prices were right on target                 I believe  but that was the steak and eggs  Average                  Didn t have a drink but        ,5,2018-02-15
Two benny duos  Bella Bella and I love you elote     I love you elote and I can t remember the other  along with one blueberry streusel pancake     yuuum,5,2018-02-16
This place is by far the best breakfast establishment around  Food is all so fresh  The morning drinks are awesome  like the bloody Mary s  mimosa  and Eggs   bacon bourbon  From the unique plays on eggs Benedict to the breakfast tacos to the breakfast pot pie  You will not be disappointed ,5,2018-02-16
Snooze is always a jam  Let s be real  it s so good and always an amazing experience  Always  you re not reading this for reviews of the food  there are plenty of those  Try reading this for the service  It s impeccable  we were always well kept  always water topped off  and is just a great time  We were seated even though our entire party was not there  but it was okay  did not feel rushed one bit  great work guys  Thanks for he great time to catch up with friends  and to be able to enjoy some amazing food ,5,2018-02-19
I have liked snooze for years  but the last   times I have ate at this location  our food has come out cold or lukewarm    ,2,2018-02-20
You absolutely need to try the Eggs  Benedict  Usually I am not even a fan of them but I decided to try the Elote Benedict and I am sure glad I did  The quinoa  corn  and that hollandaise were married to perfection  I have found a new favorite place when I happen to be down in the valley ,5,2018-02-22
A wonderful meal   Creative and fresh  Do not miss a chance to eat at Snooze   Sweet potato pancakes are light and sweet   My wife had the daily special which was lemon blueberry pancakes   Very mild flavor that was perfect   No syrup necessary   The service is first rate ,5,2018-02-23
Love  Love  LOVE  Everything  absolutely everything was great  From waiting to be seated to paying the bill  Our waitress was super amazing  she offered us a try of one of their popular pancakes  I think she realized it was taking a little long  which wasn t even that long  at all  delish  I ordered the Benny Duo  Chile Verde Barbacoa  and Bella Bella  Wow  this is definitely a place that lives up to the hype  definitely would come again  I m not a huge breakfast person but this isn t breakfast  it s like Hipster Breakfast  LOL  I don t know how to explain it  like healthy and gourmet ,5,2018-02-23
My favorite breakfast spot  I miss the bloody Mary s due to getting pregnant but I look forward to have one again soon  The food is to die for   If you don t get a pancake for the table  your lost ,5,2018-02-24
We had to wait    min but well worth it  Hostess was sweet  waitress fantastic and food delicious  The only problem was having to make a decision on what to order ,5,2018-02-25
Excellent breakfasts when things are not rushed  On Sunday mornings things just fall apart  you can t get a coffee refill and the food comes out cold   The rest of the week they are spot on ,3,2018-02-25
Like we ve come to expect from Snooze  the food is always good and the choices interesting   However  unlike the Tempe location  their histesseshave no clue what they are doing  We ve been there twice  been told that the wait would be between       minutes and then waited an hour before being seated  Each time  they either  lost  or place in the queue or wrote down the wrong number  We re fine with a longer wait  but at least be realistic about the time  or be organized enough to adhere to your own time frames    Both times  we were told that we were  next  and then proceeded to wait another    minutes as others were seated before us  And  they never actually apologized for any of this    Until they fix their front desk  we will make the drive elsewhere for breakfast  No food is worth that kind of wait and treatment ,1,2018-02-25
We waited for   hours to eat    Party of      It was a Saturday at   am   The food was okay   Nothing spectacular   People who came after us were sat before us   We will not be coming back ,1,2018-02-26
We loved this restaurant  Staff was friendly   I didn t feel rushed  There s a bar area in the front but it s doesn t deter the place from being family friendly  I took my    year old     yr old  Food was absolutely delicious  I ordered the breakfast pot pie and finished it  My daughter ordered Nannas hot chocolate pancakes   it had a huge marshmallow on top   came with a chocolate syrup sauce  It was too much for her but if you want a dessert to share that breakfast dish is great  Lots of options for different diets  We will be back   ,5,2018-02-27
Took our friend from out of town here and she loved it   We were able to get the pancake sampler to share   We got blueberry danish original and sweet potato all were delicious but personally a whole one would be too sweet for me   The service there is top notch everyone is helpful and friendly ,4,2018-02-28
Snooze is a fantastic breakfast place  The Benedicts are to die for  I like to go here at least once a month,5,2018-03-02
Food and service were good  Found the booths rather cramped  In general I did not find it much better than Denny s  but then what can you do with Bacon and Eggs       coffee    ,2,2018-03-04
Finally stopped in  and I m glad we did   The food tasted great   The hash was delicious     Service was fast and professional   Looking forward to coming back another time to try the Bloody Mary s ,5,2018-03-08
AMAZING    If you re looking for great food quality  and wonderful staff look no further than Snooze  You WILL NOT be disappointed  A very special shout out to Bobbi  Annika  Monica     BAM  You Rock ,5,2018-03-11
Never had such a bad breakfast  Ordered an omelet with mushrooms and sausage and cheese    the mushrooms tasted like the ones from a can  slimy and all  Not sure there was any sausage and the egg wasn t done  The hash browns were over seasoned  normally I m complaining they didn t season  and they weren t done  They weren t hash they were greasy undone potatoes  I didn t eat any of it  Waitress didn t say anything about my uneaten meal  The waitress was obviously a morning person which was great but is it really appropriate to keep calling my    year old mother  honey   I won t be returning ,1,2018-03-11
This was my first time eating at Snooze  hubby had checked it out previously  and it was absolutely delicious   We were drawn to this place because it s based in our home state of Colorado and the menu looked great  Although we dined on a very busy spring Sunday morning  yay for patios in Arizona    the food could not have been better  I had the seasonal dish called   I like You E Lote Benedict   which is described as Elote corn quinoa cakes topped with poached  I had scrambled instead  cage free eggs  chili lime hollandaise  cotija cheese and roasted corn salsa  and I think it s the best breakfast dish I ve ever had  Seriously  You need to try this place  It s awesome ,5,2018-03-13
Oh    yeah  You should go here   Take my time and money  Tacos for the girls  steak for the boys and more menu items for the entire gender spectrum  These are not your grandma s eggs  They are flipping  pun intended eggs   the breakfast genre on it s head    Take advantage of the optional  hour wait time  experience  It really makes you feel like you are about to eat some good ass breakfast  and you will ,4,2018-03-15
All I can say is yes yes yes yes  I love the pancake options  the drink options  and the spuds deluxe as well as the eggs and Sammy  The staff Is also as attentive as they Canby with the constant flow of customers they are have to deal with  Kudos to the overall experience ,5,2018-03-16
Friday              AM  Bad service  Period  After waiting for the hostess  we were seated  And that s the extent of acknowledgement we received  Multiple servers  walked by  not even a hello  We read over the menu and then put it away  as a sign that we re ready to order  Yet the party after us was greeted and seated with their server present  We were still waiting  can we at least be offered some water    It s not like it was crazy busy  it was steady   So after another   min of waiting we got up and left  Same hostess saw us leaving and just looked the other way  No bye  everything okay   or have a good day   So  we just walked next door to Modern Market  What a difference  Service and food    ,1,2018-03-16
Amazing food  great environment  excellent service   We were visiting in the area  Wish we had one in our home state ,5,2018-03-16
A fantastic addition to Ahwatukee   My kids beg to be taken here for the  OMG french toast  or the blueberry pancakes   I like the thick bacon and locally sourced ingredients   Food and service are excellent and a nice location  They even have breakfast and lunch cocktails that I will have to try someday when I m not driving   The prices are not bad at all   I love the fun decorating ,5,2018-03-17
Love this place  I went to their San Diego location and fell in love  I was super excited to see that there was one in PHX  The wait wasn t too bad  It was a thirty min wait but they sat us in    mins  Saw it was pet friendly which I love  since I m a pet lover    I went for the lower east sider plate and it was delicious  If you are looking for a great breakfast and brunch place  Snooze is the perfect place ,5,2018-03-17
So many items on the menu that I wanted to try but could only have one  Still  got the combo benedict and it was delicious  One with the green chile the other on the corn masa  Very popular  the wait was    minutes but we checked in with the yelp app and got seated in    ,5,2018-03-20
Absolutely love the food and atmosphere  But  curiously  there is a    minute wait when there are more than    tables open and ready for occupants  Not sure if this is the new business model  However  doesn t seem smart when people are walking away ,1,2018-03-24
Went to Snooze to enjoy brunch with my daughter   at       A M  we had a    minute wait  heck it was a Saturday  No one acknowledged the wait  The waitress was just going through the routine  If you hate your job get a new one   The service was slow and unorganized  The sweet potato pancakes were delicious  The rest of the food was marginal like the experience  This location was sub par ,3,2018-03-24
I love this place   well worth the time   money keeps you full all day   I had the best eggs Benedict of my life even though I bit my tongue while eating this delicious food  I would do it again SMH I was thinking about how good the food was all day  seriously ,5,2018-03-25
Over rated restaurant located in AMCshopping center on Ray Rd  Servers are overly sweet seeming  needy  for approval  Food was basic  This place is so busy and I m not sure why  Tables inside and out ,1,2018-03-28
On a busy Wednesday morning I found myself ousted from my home office and on the hunt for sustenance and caffeine   Recently I had heard about a Snooze   new eatery in Ahwatukee  so I decided to give it a try   The decor was modern diner chic   fun  but comfortable   While the much lauded breakfast  I tried the Snooze Spuds Deluxe  would rate around three or four stars  the coffee was easily worth five stars   My cappuccino was perfect   What impressed me most was the wait staff   they were friendly and accommodating   While many restaurants rush customers out the door  the staff at Snooze encouraged me to take my time and relax   I will definitely be returning ,5,2018-03-28
This was my first visit to this location   I typically go to the location near ASU     First the good   We ordered the Chile Verde Benedict and it was quite amazing   The flavors were unbelievable   We also got a Sum oa Cake to split and it was pure heaven   I am so impressed that they will split plates without any hassle   Now for the issues here   They sat us with the bartender  not at the bar    There were at least    other staff members milling about and the place was only about     full   Because she was making drinks and entertaining the guests sitting at the bar  she never once attempted to refill our coffees   We had to flag down two different wait staff at separate times to get refills   Also  our food came out ice cold  I am assuming because she was unable to check on it when it was done in the window   It was eventually ran out to us by yet another wait person   The flavors were right on   The food was fresh   Unfortunately  it was just ice cold   Finally  there was a guy in the place that I would assume was the manager   He spent a lot of time looking at his cell phone  but I think he should have been checking on tables to see how things were going   I will give this location another chance  but will be certain to ask not to be seated with the bartender   If it weren t for the service and cold food  I would have given   stars hands down ,3,2018-03-29
Just your average breakfast place with a finesse twist  I wasn t really a big fan of this place for a couple of reasons    One thing I didn t like about this place is that everything was greasy  I ordered the Snooze classic with extra grease   If You were to touch the side of plate  walk outside  crack an egg on your palm  you would have a perfectly fried egg  The chicken sausage was also ok but once again so much grease  My friends plate was also in the same condition with grease all on the sides of the plate    Eggs were cooked to perfection  the hash browns were crispy and seasoned well  The iced coffees were delicious and there Cuban cups of coffee    Overall  customer service is there and got us in and out ,3,2018-03-31
Eris made a regularly great Snooze visit awesome    The food was delicious  the service was excellent and they were able to get us seated faster than expected though it was Easter  Going to snooze ensures a great day  because they take great care of their customers  Thank you Eris ,5,2018-04-01
I normally don t do posts on here but I had to give a quick S O to our fantastic waitress  Eris  She went above and beyond to make our experience at Snooze fabulous  She was super on top of everything down to even the smallest details  Thank you so much for being so great Eris ,5,2018-04-01
Went to snooze today for breakfast this place is top notch  The bloody Mary s are amazing      Food was top notch I had the breakfast burrito To die for  My husband got the eggs Benedict is bomb,5,2018-04-05
The Snooze chain is my favorite brunch in the country  Not exaggerating  I went with my family  after a recent trip to Boston where my mom and I looked for the best french toast in the city  We could not compare any of the french toasts we tried elsewhere to the OMG at Snooze  They also get their pineapples fresh from Hawaii regularly  and the servers will usually let you know if you ask   The spuds deluxe is also great for sharing between   people  While you wait  you can play ping pong or walk around University  Love this place  Thanks ,5,2018-04-07
You didn t make the smartest decision by going on a Sunday morning for our first experience  The place was absolutely packed with a    to    minute wait  I will say that once we did enjoy it  I would like to go back during the week or maybe when it s not so crowded  The options on the menu amazing  I feel like I could go here every day for two weeks and look at the same thing  Prices were reasonable I just thought it was way too packed ,4,2018-04-08
Excellent breakfast choices  Not just the normal breakfast menu  Very creative meals  Very nice outdoor eating environment  Friendly staff ,5,2018-04-11
 nd time here and will absolutely come back again and again  You must try this place ,5,2018-04-13
Breakfast potpie very unique and super delicious  And the sweet potato pancakes are to die for,4,2018-04-13
Great breakfast place the wait was a little long but it was worth it  I had the Snooze Classic which included eggs sausage and hash browns  I had a pancake instead of the toast  Everything was delicious  Service was slow but they were so busy it was understandable ,4,2018-04-13
This is my first time at Snooze and I was impressed  The place has beautiful modern decoration and seating  It has both inside and outside seating  The food menu has variety of choice and special for vegetarian people like me  I got the mushroom omelet and man it was delicious  You can substitute meat with tofu and harsh brown  with fresh fruits  The service was good as well even though they were extremely busy  Overall I am really happy with my visit and probably will come back when I am in town again ,4,2018-04-13
Always good    Crowded but worth the wait    I had the shrimp and grits     it was amazing     my son loved it too but will probably order off the adult menu next time       for little kids it s a great deal   ,5,2018-04-15
OMG French toast and pineapple upside down pancakes  Absolutely delicious  Great service  Get there early or expect to wait  but it s worth the wait  Bloody Mary s are yummy as well ,5,2018-04-15
So happy to have found Snooze  Actually I drove by many times but hasn t stopped in so after church Sunday trekked over   Even though no gluten free menu  a lot of items can be made gluten free  I had frittata which is naturally gluten free  it tasted great and no tummy issues afterwards    It s a busy spot on Sunday for those brunchers wanting mimosas etc  There s a lot of options for me to try,5,2018-04-17
Food  delicious Service  friendly and attentive Price     Overall    Snooze has consistently been one of my favorite Saturday morning brunch spots  but today was the best experience I ve had yet  Our server  Tiff  was so sweet and helpful today  Her warm personality took a delicious  fun experience to a level that my friends and I won t soon forget  I ll be back again soon  and I encourage anyone else to come here too  Trust me  it lives up to the hype ,5,2018-04-21
All I can say is I wish I had one of these restaurants in Wisconsin  This is my second visit to this restaurant for brunch while visiting Arizona  My first experience was last year and it blew me away  So I was so excited to return on my visit this year for another amazing brunch  I can t say enough about how much I love this place  Their menu is absolutely fantastic and the service is always wonderful  And did I mention how tasty their drinks are  If you love bloody Mary s  definitely give it a try  The Mimosa is very refreshing as well  I m a huge fan of eggs Benedict and I love the fact that you can try to different types as an entr e  That s what I did last year when I was here and that s what I did again this year when I was here  I wish I could eat here every weekend  that would be a dream come true    Can t wait to come back next year and have another amazing brunch  Until then your delicious eggs Benedict will be in my dreams   ,5,2018-04-21
The wait staff was outstanding  The food was delicious  The coffee was fantastic I highly recommend going ,4,2018-04-24
Wow    terrific food  I had the breakfast tacos and now I want to go home and make them  This will be my go to breakfast whenever I am in Phoenix  I love the retro decorations ,5,2018-04-24
Brunch lovers  this is a definite must try  I love going out for breakfast  and was certainly not disappointed  Everything on the menu looked delicious  I ordered the Bella Benedict  and a coffee  and my husband got a scramble with lox  They were both amazing  Service was excellent  but be prepared to wait at least    minutes on the weekend for brunch  That being said  it s worth it  Can t wait to come back,5,2018-04-25
Do not go here for breakfast  Their kitchen has messed up my order consistently the last four times I have eaten here  It takes    minutes to get food that isn t what you ordered to then wait for them to remake it for you  Yes they remade them for me  however now my fiance has to eat cold eggs  Don t waste your time with this joint that takes an hour to do a to go order incorrectly  I won t be giving this place another try ,1,2018-04-26
Just took our friends from out of town here and tried the Pineapple Upside Down Pancake  Oooooh my god was that good  I was very set on my Sandwich I Am  but now I want more pancakes  Everything at this place is amazing ,5,2018-04-28
Best breakfast lunch place in ahwatukee   Great menu food prices and atmosphere   I go at least once a week ,5,2018-04-28
Awesome customer service  I d like to thank Kelly  our server  as well as the assistant manager  They were very attentive to our needs  I really enjoyed the food  and they have a lot to offer for those who have special dietary needs  I have celiac disease so I can t have gluten  as well as a dairy allergy  and I was so pleased that there were many options for me  Good coffee too ,5,2018-05-01
This is actually the first snooze I ve been to where the service wasn t terrible  We had a    min wait and gave our number for text and they were very accurate with the wait time  I really appreciated the server for repeating the special to me and explaining my choices and cost  I probably should have ordered the large special cinnamon white chocolate chip pancake  but I got a flight of pancakes with a French toast  Pancakes however were dry  Food is sweet but standard  You come here more for the  environment   But make no mistake  here is a good choice ,4,2018-05-04
This place is s must for brunch when visiting PHX Scottsdale Tempe   It s your classic upscale diner   Really known for their Benedict s and Pancakes   Benedict s are high quality and the presentation is nice     They allow you to sub your sides for a sweet dish     They are also an ethical restaurant   A lot of locally sourced ingredients   Plus they support a lot of nonprofits and charities     Note there are long waits during weekends  which isn t abnormal for any good brunch spot in America    However  this place is horrible at turning tables over   You will be waiting for a table and will notice at least   or tables that no one is sitting at   On the bright side at least they give you free coffee while you wait   If you are short on time this isn t the place to go     Bathrooms are clean  so that s a good sign that the kitchen is clean ,4,2018-05-06
I came in here today with a friend of mine to grab some breakfast  So we wait about    min to get seated and we start looking for our order  We decide  and put the order in  Not more than    second  no exaggeration  later I ask the waitress if I could change my order because I was kind of rushed in picking and changed my mind  No big deal right  Happens all the time  She says they couldn t change the order because she had already put it in  So  obviously annoyed that I would not enjoy the meal I would pay for  accepted this  My friend who was with me has been a server for about   years and said there s no reason why she shouldn t switch my order for what I truly want  So I ask a different waitress and she says the same thing  but says she will put in my new order  The food took around    min to come out  even though the only reason she said I could not change my order was because they start making it immediately which was obviously a lie  and the original food order comes out  I was so confused but around    min later my new order comes out  and I send the original plate back untouched with the woman who brought out my new food  So the bill comes and she had charged me for both meals  I call her over saying I would not pay for something I didn t eat  especially after the horrible service  So she just walks away  another server comes up accusing us of putting the food in my friends to go box as if we were trying to get a free meal  Like no hun  we were just not paying for food we didn t eat  She said  well that s how this restaurant works for future notice  in a very rude way  Needless to say  we will never come back here after the horrible service from multiple servers  For being new in the area  they should really be making a better impression ,1,2018-05-07
Good food   Great service  Fun atmosphere  Kind of pricey for breakfast   If it weren t so pricey it would get  stars ,4,2018-05-08
Very good food with very slow service  Fairly expensive for a breakfast place so pack your patience and wallet ,4,2018-05-09
I had been wanting to try this place for a long while  but for some reason I was intimidated to go inside  I don t know  Well  since they opened one in ahwatukee  I decided to give it shot since I didn t have to travel far haha  I got the duo benny with their original eggs Benedict and the green chile eggs benedict with barbacoa  Their original had a smoked cheddar hollandaise which was so GOOD    The barbacoa on the other benny was DELICIOUS  Also  their hasbrowns are also some of the best I ve eaten  They almost had a sour cream and onion taste and it was presented so nicely  I would go back just for those alone  The only reason why I didn t give   stars was because my food didn t seem very warm when I got it  like maybe it had been sitting there for a bit before it came out to me  and some sides we ordered were forgotten  BUT I will definitely be back ,4,2018-05-09
The blueberry danish pancakes here are really good  I also got the og eggs benedict  and it wasn t bad  but it wasn t that great either  The service was great and the waitress was very nice ,4,2018-05-12
Went here for our first time  we were lucky in that we had no wait  Our server was very nice  and when she found out it was our first time eating here  she brought us a sample pancake  This place is a little on the expensive  side  and the reason I gave it   stars was that my husbands eggs benedict were cold all the way through  I ordered the breakfast tacos  and mine were good  so I am guessing they made my husbands first  and it sat there getting cold  and then made my tacos  Our total breakfast bill was over        for   meals  and no beverages  I told my husband to let our server know  but it had already taken so long for us to get our food  We are new to the area  and will cross this off our list of places to have breakfast ,2,2018-05-14
Normally my experiences at Snooze have been great   However  this morning I was served a cold breakfast   The restaurant manager did apologize and offered to fix it but we didn t have the time to wait for another serving to be prepared ,2,2018-05-19
A guest and I were seated on a busy Saturday morning within    minutes but no server came to our table for      minutes  No water or acknowledgement  We almost left  Maybe the staff was shorthanded    We ended up ordering because we wanted to give the restaurant a chance  When our food arrived  it was delicious but barely warm    Worth trying the pineapple upside down pancakes  Thick generous cakes that swam in a vanilla cream sauce  with chunky diced pineapple bits embedded in the pancakes  Bacon was thick and flavorful  Eggs cooked just right  slightly firm with yolk soft enough to run    slice of toast though    for the price  an extra slice should have made an appearance ,3,2018-05-21
Snooze has very good food and I am never disappointed with it  It just takes forever to get seated and once you are seated the service is also slow  It s a fun atmosphere and place to eat if you have half a day to waste here  I d much rather go elsewhere to Butter s Butterfield s where yes  there is a wait  but they are very fast with moving tables along  Snooze needs to work on making food faster  It s just breakfast  not a gourmet meal  People also do camp out at tables all morning too so moving tables isn t very fast because people don t leave ,3,2018-05-27
The atmosphere is Great  the food was better  I went with the Shrimp and grits  It came with this extra oil which I could have done without  the shrimp had the best flavor  I would have preferred my andouille sausage to be sliced versus crumbled  All in all the portions were amazing I couldn t even finish it   if you re from the south the grits will throw you off  like they did me   they were a consistency of mashed potatoes  I would definitely go back to try something different  ,4,2018-05-27
Got there as a single at        The wait was    minutes she said  it was       when I sat down ready to order  Chris was my waiter  happy  informative  Took my order  Simple breakfast  nothing fancy  My food got there at        just warm  The OJ Was cold  the food was just warm and average tasting  I do not think I would go back for an hour wait for just average food   I will keep looking for my special breakfast spot   The one nice thing was they offer complementary water and coffee while you wait  Good on a warm day ,3,2018-05-28
Everything we had was absolutely amazing  Service was excellent  My husband had the classic with chorizo which was a patty  He loved it  My son ordered the pancake flight   I had one bite and talk about melt in your mouth perfectness  Then there is my eggs Benedict  It was perfect   My son tried them for the first time and said that was what he was ordering from now on  We will be back because this place is awesome    Hubby said his Bloody Mary was the best he s had in a restaurant ,5,2018-05-29
Great food  Fresh  affordable  and service was spectacular  One of my favorite places to eat in Phoenix,5,2018-05-29
Clean  fresh  good food  Full bar with breakfast  Uh yeah  The veggies in the Bloody Mary s are pickled and delicious  don t ignore them  Quality ingredients in every bite  Cut to it  best breakfast in the Ahwatukee area hands down  Unless you like the microwaved meat salt at Cracker Barrel  lol ,5,2018-05-30
Love this place  Can get pretty busy if you go during the morning rush hour but if you get there early enough you will find a spot  Food is great and so is the coffee ,4,2018-06-02
Really enjoyed my  st time eating here  I had the shrimp and grits and added mushrooms to it  It was delicious    Definitely will be coming back often,5,2018-06-04
I ve been to Snooze twice now and I plan to make it again and again as often I can  Simply put  this place is amazing  Love the vibe  loved the food  The pineapple upside down pancakes are simply the best you could ever hope for  The OMG French toast is also amazing  So if you are reading this and debating whether to go to Snooze or not  quit wasting your time reading this and don t miss out on the Snooze experience ,5,2018-06-06
This breakfast brunch spot has a very fun vibe  The restaurant colors are bright and welcoming to start your morning off  I ordered the Breakfast Pot Pie and was incredibly pleased  The bread was SO good almost tasting like a flaky puff pastry  Their sausage gravy lights up your taste buds because it is homemade  Not your average pot pie but definitely worth a try  On top of the pot pie you can have it topped with an egg of your liking  Typically I get over easy because I love it when the yolk is runny  I got hash browns on the side    extra crispy  Mm  I love a good brunch spot ,4,2018-06-07
Was in Phx for a wedding last week had breakfast here on Saturday  This place was crackin  Super busy  but with good reason  Our food was outstanding as was the service  Kept the coffee cup full which I really appreciated  Brought a couple of the pineapple upside down pancakes to the table as a gift  They were awesome  I had a scramble with tomato  bacon  onion   avacado and cheese and it was terrific        min wait on a Saturday  but well worth it ,5,2018-06-08
Really enjoyed my  st time eating here  I had the shrimp and grits and added mushrooms to it  It was delicious    Definitely will be coming back oft,5,2018-06-10
This place is AMAZING  It was packed inside and out on a Saturday morning but it only took    minutes to get a table for      First  the ambiance and scenery was hip and chic  The music was nice   not too loud or soft and a great variety from hip hop  Migos  to pop    Second  the service was concierge   excellent  We never had dry mouths  dirty plates or anything else  Our server was upbeat  friendly and make great recommendations   Now for the food    let me just say this is officially my Fav breakfast spot  We had the pancake flight  blueberry  pineapple upside down and the special for day   bacon filled   shrimp and grits  special spuds and mmm mmm mimosas    I m going to try everything as you should too ,5,2018-06-10
I ve been to the Tempe location a few times and it seems to flow a lot better than this location  I m guessing it s because it s new  A few friends and I came in on a Saturday morning and it was packed  We were told it d be    minutes and we ended up waiting     We understood because it was so busy  We had a very sweet server but a few things got forgotten  My friend ordered a Bloody Mary with bacon and didn t receive the bacon  I ordered a side of fruit with my meal that I didn t receive but was charged for as well  I ordered the spring has sprung frittata  It lacked a lot of flavor and needed hot sauce and salt  I probably wouldn t order it again  A friends orders got a little mixed up  they ordered the same dish  one was gluten free and the other had no cheese but it was no biggie  I think that since this place just got up and running it s just a bit slow and unorganized at this point  I will probably come again in a few months to try it out again  My friend got the green Bloody Mary and only said good things  As for right now I ll stick to the Tempe location  I,3,2018-06-15
Stayed at Wild Horse Pass  this Eatery is just a hop and a skip away    Impressed by the complimentary coffee while you wait for a table  nice touch for a restaurant that seems to always have a waitlist  For a chain restaurant I appreciate how they seem to go out of their way to support local charities and buy some locally sourced ingredients  Their mission to help serve their local communities reminded me a lot of Even Stevens Sandwiches  The staff were all sporting some type of PRIDE support  also really great    We had the regular Beni III and the Breakfast Pot Pie  with   side breakfast taco and   side pancake  The pancake was disappointing  really dry  The hash browns that came with our meals were ok  not my favorite  They were more of a hash brown casserole ish thing  kind of dry with a lot of pepper    The breakfast taco was delicious  the green chile hollandaise on top of it was so good  They are good at hollandaise here because the hollandaise on the Beni was also on point  with plenty of lemon  just the way I like it  The ham on the Beni was flavorful and tasty  The Breakfast Pot Pie was a fun play on a traditional biscuits and gravy  we enjoyed it  their rosemary sausage gravy was really wonderful  light  but still rich at the same time  Not an overwhelmingly heavy gravy    The service was a ok  Surprised to see so many people waiting and so many empty tables at the same time  Maybe they didn t have enough staff to keep up    Seems like a great place for a family breakfast  menu has plenty of traditional options and some more adventurous choices as well  Will gladly return when in the area ,4,2018-06-17
The food and menu are good  So far  I have had the Steak and eggs benny and the corned beef hash  I am disappointed in the service  From sitting to finally being served food on my last visit was over   hr  We sat outside and the servers were hardly to be seen  When possible  I had to flag them down for water    I hope other people have a better experience than what my family and I had   Thanks for reading ,2,2018-06-17
I brought my foodie Dad here and we both loved it   him for the cool   s decor and me for the environmental friendliness  There was a very long line  but there s free coffee and water while you wait which is a nice touch  The best thing I ate was the chorizo  it s an absolute must try  I ll be back to try the eggs benny on a less busy day ,5,2018-06-19
I absolutely love this place  I go every weekend and the service food is always fantastic  If you ever need a good mimosa and breakfast burrito  this is the place to go ,5,2018-06-20
