text,stars,date
Revisited this place on April when weather warmed up and there was already a line up  My friend and I both got the Macaron Ice Cream sandwich for       each  The macaron shells were super sweet  dry and super tough  On a separate occasion  my friend visited this place and he also complained that the macaron was also bad  I was quite disappointed as on my last visit  the puff pastry suffered the same problem   On the other hand  the ice cream was delicious  The avocado ice cream wasn t overly sweet and had a great creamy texture  I sort of regret my choice of ice cream  as I wasn t used to the salty sweet flavor of the miso and cherry  I felt like the ice cream was too salty and the cherry didn t have enough sweetness to balance the flavors   Overall after two visits  I still enjoyed my experiences at Bang Bang and I would definitely come back to try other ice cream flavors  On my next visit  I would pick the Hong Kong waffle or get regular scoops  instead of trying their baked goods as they were all disappointing ,4,2015-05-26
This was one of my favourite spots this summer  I tried several different ice cream cookie combinations and was never disappointed  Can t wait till warmer weather to try it out again    Usually a long line but always worth the wait ,5,2015-01-18
Good YES OVERRATED totally     When the lineup in the summer is approx ummm       mins please ensure all selections are available when you finally make it up to order,3,2015-09-20
Omg this place is sooo good  My friend and I were talking about going here for years and finally chose a day near the end of the summer when it started to get chilly thinking that the line wouldn t be too bad  It was great  I had green tea ice cream in a cookie and stood around outside and caught up with my friend  I d definitely go back  Too bad it s so far away from any places I frequent ,5,2017-02-24
Love Bang Bang Ice cream  Do not love the long line ups   I been here twice now and I got the Ice Cream sandwich twice now   Will try the Hong Kong Egg Waffles next time   They are def short on staff a this place as   other group in front of me were all served but no one was there to cash us out   We saw a few workers stare and noticed us but they never came to help or ask someone to take over   It caused a huge jam in the already small place   Like serious the guy in front of my wave and said  excuse me  a few times to the girl she just looked and walked away   Only complain I have here or I would ve given it a   star   The ice cream is good and lots of variety to pick from   I love the  almost everything  cookie for my Ice Cream sandwich   Yummy  can t wait to be back when the weather warms up,4,2015-06-03
                                                                                                               ,5,2019-07-26
Delicious   great selection and flavours for vegans too    The only thing would be to maybe have someone take a bit of time to explain how to order  It goes really quickly and can be overwhelming   All in all it was amazing,5,2018-08-23
LOTS of ice cream options at this shop   I have tried the burnt toffee  my favourite   the chocolate  pretty good   the espresso  too coffee flavoured and I typically do like coffee flavoured ice cream   dolce de leche  waaay too sweet   and mint  a bit too medicinal   The cookies  the everything and pb cookied  are DELICIOUS  I like fresh cookies that have a bit of a crunch to them and these fit the bill   We were lucky to have gone when it wasn t very busy   based on other reviews  it sounds like it can get really crowded   The staff is friendly and helpful  offering samples when I couldn t make up my mind   The ice cream is very rich and creamy and flavourful  It reminds me a bit of the ice cream shops I ve been to in California although a bit pricier     I came here two nights in a row and the second night definitely was overkill  It s too much of an indulgence to have often  in my opinion ,3,2014-06-25
This place gets ice cream right   With a wall full of tantalizing ice cream flavours marked on cans  we were almost glad to wait in the notoriously long lineup while deciding on our flavours   Flirting with the idea of either Chestnut Matcha or Peanut Butter   Chocolate  I opted for the bold Espresso ice cream while my date went with the Pumpkin Spice flavour to celebrate the onset of Fall  Needless to say  trying both flavours together created the perfect Pumpkin Spice Latte ice cream   Bang Bang has a cool vibe befitting its Ossington home  with amazing aromas thanks to its heavily used waffle iron  Next time I go  I m trying my ice cream in a cookie or between a waffle ,4,2015-10-28
I wish I could eat ice cream every day  I would eat THIS ice cream every day  Long lines are typical  but with good reason  and they generally move reasonably fast  You ll save time if you skip the fresh bubble waffle  but it s well worth the wait ,5,2018-10-04
There was a short wait when I went but I think it was because no one seemed to know what they wanted  Personally I appreciated the wait because it gave me a chance to figure out what I wanted  which is pretty hard seeing as how I m super indecisive   I ended up getting the burnt toffee and lychee flavored ice creams in a HK waffle cone  The flavors were AWESOME and I loved how fresh the waffle cone was  The combination was seriously amazing  My friend got the matcha and London fog with the waffle cone and after I tried the London fog  I was beating myself up because I didn t pick it  Another great flavor  As you can tell  we tried to get their more unusual flavors and I highly recommend it because they have some really cool ones ,5,2015-08-18
    maybe a           then  Great Selection and creative combinations   The variety of cookies looks great too  Portion of icecream in the half cookie sandwich was generous when I went there   The actual texture of the icecream wasnt as creamy as I would have hoped   I got to taste one ice cream before choosing my  dollar half sandwich  One   They have a sign up that you are only allowed one taste cause of the long line up  One   Tasted the coffee one  meh  I ll stick to my haggen das on that one   Ended up with the Lechee raspberry made with egg  Was yummy   not so creamy though   With an oatmeal cookie   Not as soft and chewy as I would have hoped  kinda hard  Portion size was good as I mentioned   so much so that half sandwich which was one cookie was a bit much   sweet on sweet   thats a lot of sweet to deal with after dinner    So docked a star or      stars for the not so creaminess which I prefer in my icecreams and the one taste test  So one taste test and if you choose another flavor you are winging it for   dollars   Just saying ,4,2015-11-30
A nice shnack    Make sure to ask the staff about trying out the multitude of different ice cream flavours before deciding on what to go with ,4,2019-03-04
Ladies and gentleman    these genius creators at bang bang have created a master piece that I am absolutely loving  In fact I drool over the thought of having it again   Good humour me  lovingly made from crushed golden Oreos with strawberries  Hello Einstein s of ice cream this is such a genius combination    This is the bomb dot com flavour  Added with crumbs of golden Oreos cookies and dried strawberry on top    it s heavenly orgasmic that it s sinful  My friend made a Sammie out of it with birthday cake cookies  these cookies are bad ass they had hints of lemon zest    brilliant like it just enhanced the sandwich  and I had them with the HK waffle  Needless to say    I will be back  And they better not take this flavour away  I would cry  Its so damn delicious ,5,2018-04-28
Best quality handcrafted ice cream ever in T O  The huge lineup even in winters says it all  Good combination of the  ice cream  flavor vs  the actual ingredients  e g  the strawberry flavor doesn t taste too sour like actual strawberries  but not fake enough like bad quality ice cream  But you know they use the real thing in there    ,5,2018-07-18
I really don t understand the hype of this place  The Wait for us was approximately    minutes before we got to place our orders  They have many different unusual flavors which is nice  But I find that their ice cream are just average  For me  I certainly do knows bad tasting ice cream  This isn t bad  but its also isnt anything that I would wait in line for either ,3,2017-07-19
Came here on a March afternoon  It was somewhat busy for people waiting on waffles but nowhere as bad as we ve seen in summer   For those unfamiliar with the neighbourhood be advised there is no sitting room outside or inside   It s akin to an ice cream counter  We ordered one waffle with vanilla bean and London fog and a plain puff with rocky roadkill  The waffle was alright  Ice cream was amazing  The puff ice cream component went well as the Rocky roadkill was very rich    Summer time lines aren t worth it  but definitely try it on a sunny but Chilly March afternoon ,4,2016-03-19
The  Bees Knees  flavour is to die for  I love this place  It s expensive  but so are all of the good ice cream places in Toronto ,4,2017-10-04
You most try their freshly bake Puff with ice cream  is the best   If the line up in this place wasn t son big  I will give them   stars,4,2017-09-21
Two words  Golden Oreo  Dare I say it   golden oreo ice cream from Bang Bang is the best ice cream I ve ever had   And this is coming from a die hard cookies and cream person  Whoever came up with this magical concoction is a visionary and deserves a raise ,5,2018-06-10
The best summer ice cream hangout spot  Their ice cream sandwiches are huge and can replace a meal ,5,2017-10-04
Holy  What a range in flavours  I am absolutely a fan  Profiteroles stuffed with deliciousness  Yes  I love their creativity and their cookies too ,4,2015-12-08
Foru of us lined up for    minutes to eat fake banana flavoured ice cream  tasted like those cheap banana candies you can get   ube ice cream with absolutely no flavour  literally none  like eating air and bizarre overly minty ice cream  I am someone who loves mint in everything  but this had weird fake mint chemically taste  And to top it off server who will not disclose if polysorbate    is in the cream for people with gastric issues   not sure what exactly people like about this other than the aesthetic   looks good therefore it is good sort of thing   ,1,2017-06-19
Basically    I want to try the whole wall   There are some funky flavours that are super enticing  Line up wasn t so bad for a Saturday noon that I went   Prefer this place more than overly decked out soft serve ice cream places,4,2016-07-05
Hands down my favourite and go to ice cream place in Toronto GTA  I don t care that it s not close to a subway station I will gladly make the trek both in the summer and the winter  I absolutely LOVE this place  There are over     UNIQUE flavours of ice cream and amazing cookies and HK style waffle cones to go along with them   I was able to try the  I love Oolong Time   Oolong Tea   Totoro  Ube   and London Fog  Earl Grey   I got the Totoro and London Fog in an egg waffle cone and my friend got the Oolong in between cookies    all were spectacular  For someone who loves tea these flavours really hit the spot and has made me crave them ever since getting them  Never had a place make earl grey ice cream like they do   There s usually a huge line for this place during the summer but I came when it was drizzly and rainy out so the wait  yes there was still a wait   wasn t too bad  Come at off peak hours if you re impatient and definitely ask to sample the flavours you re curious about ,5,2017-06-08
I LOVE THIS PLACE  I ve lined up many times and I would do it again  I love their Fruity Loops and Key Lime Pie ice cream in the Hong Kong waffle and puff  It does get crowded once you re inside waiting for the waffle  they make it fresh  but it s worth it  The only other thing they could use is more seating as walking and eating ice cream sandwiches can get quite messy   still delicious either way ,5,2016-08-14
Quality flavour ice cream that I would not even think that you can make to a favoured ice cream  Definitely coming back here when I visit home again  even be it in the winter  Going to try their cinnamon toast  burnt toffee  their beer and espresso based flavours   I went here tonight for one thing and one thing only  London fog  I m glad I got it  Definitely creamy  Not that sweet  The most important thing is it tastes like London Fog  A more solidified London fog  I had it on a     oatmeal cookie ,5,2015-08-22
I love this place  I usually go fairly close to their opening time  and hardly ever have to wait in line  The ice cream flavours are all intense and taste exactly as you expect them to by their names  They have some out there unique flavours  and standards like chocolate and vanilla   For ice cream I ve tried  Bellwoods Stout   Like stout and vanilla ice cream mixed together  Pretty boozy  in a good way  Chocolate    Dark chocolate with chocolate pieces in it  Very rich and delicious  SJCB   Ground coffee beans  My favourite flavour  London Fog   Amazing  Tastes exactly like it should  Earl Grey tea  vanilla  and cream  Corn on the Cone   I think there s Corn Pops cereal in this one  A little weird  but definitely a sweet  dessert take on corn flavour    The three cookies I ve tried  Rococoa  Everything  and Birthday  are all delicious    This is the best ice cream in the neighbourhood by far  hands down ,5,2014-08-15
Get there early   I made the mistake of going after dinner and they were out of all   flavours I requested  however  I enjoyed the vegan mango flavour  Next time I won t get the rice pudding on top  it was too sticky  Friends got different flavours of the icecream sandwiches  I would recommend the sandwich that they warm up because it tastes so much better  It was a long line and wait so we demolished the icecream as soon as we got it and forgot the pictures  I love the look and the staff was extremely pleasant and patient to deal with  I recommend it ,5,2017-10-05
I came here for the first time and tried the Ice cream in a waffle cone which was freshly made right in front of us  Waffle was soft and was not to sweet  The ice cream was definitely the star of the show,5,2016-10-13
Been here a few times and definitely worth the wait  Had the mango and coconut  with sticky rice  I ve cream and it was AMAZING  This place has never let me down and is definitely my favourite dessert place in the city ,5,2016-06-12
Bang Bang Ice Cream is one of those places I have been meaning to try for many months but just never managed to actually make it here  The line outside was long and for ice cream that is usually a pretty good sign of things to come  The menu is pretty detailed and explains the options before even entering  I decided to go with the puffy waffle cone which was nice and warm when it was served and filled with mint chip and cookies and milk ice cream  The second it was handed to me I knew it was going to be delicious and it absolutely was  This is a place that I would most definitely come back to just so I could try a cookie sandwich and some more of the unique flavours made in house  A      ,5,2017-02-19
Bang Bang has been on the list of things to do for the past year   We finally had the chance after attending a Pan Am event and the TTC was included in our tickets so we made the trek up   There is no sign telling you that you re in the right place  but the line up tells all   It was quite a long wait but we never go downtown so we decided to stay   We arrived around  pm and found out that it closes at   pm   The wait ended up being     hours   I have never in my life waited that long for anything  not even rides at Wonderland or Disney World    Luckily some people in line were nice and we passed the time chatting    They have a great selection of ice creams but when we got closer  and as they run out  the flavours are turned around   I really wanted  Mud   espresso  roasted almonds  and fudge  but they ran out just as we made our way to the counter   I ended up settling for a egg waffle with Espresso and Rocky Roadkill   The wait was an extra    minutes for the egg waffle cone   The reason for this   They only have   waffle irons     How do they expect to keep up with the demand when each waffle takes almost   minutes to make   They really need to invest in more irons   At Pacific Mall  they use at least   irons and have less customers   Would I go back   Most likely not if the wait is more than    minutes   We ve discovered Kekou on Baldwin near McCaul and their flavours are much more interesting and less wait time ,4,2015-07-28
I ve always heard lots about this ice cream shop and it looks super cute from pictures so I definitely wanted to stop by  I went on a Saturday afternoon and surprisingly the line wasn t too long  The shop is pretty small on the inside so the line still went out the door but the wait only took    mins or so   You re only allowed to try   sample flavour per person  I ordered the pink lemonade ice cream with   birthday cake cookie  I think   cookie is a really good size since they don t cheap out on the amount of ice cream they put in the middle   perfect snack size  I don t think I would get pink lemonade again though because I found that it got too sour as I ate more and more of that taste but that s my own personal preference  The cookie was delicious    As a note   they also have pastries right by the cashier under the glass display that you can fill ice cream into  I didn t realize this until I already ordered my ice cream sandwich and was waiting to pay ,4,2017-06-30
really good   greats flavors and ideas   personally I get it on a cookie,5,2016-10-26
I ve been in love with London Fog ice cream for years  and it still tastes delicious  It s my favourite  This time I paired it as a half sandwich with the everything cookie which was baked really well  I also got the genmaicha tiramisu ice cream  I also recommend the burnt toffee half sandwich on a ginger cookie  At first I was worried that the ginger cookie will be too spicy with ginger and molasses  but it had a nice but not too sweet taste to it  and was a perfect pairing with the burnt toffee  The service was super friendly  although there was a small wait  it was worth it  There s still so many more flavours and cookies that I m dying to try  so I would definitely be back ,5,2018-03-23
SOO good that I ll still come here when winter arrives   A must get is the HK waffle  and my favourite ice cream flavour is totoro aka taro and Earl grey  Expect long line ups  but I d say  it s worth it   You can also try samples before you decide  but try not to sample too much because there will be tons of customers behind you and they ll get mad lol ,4,2015-10-08
This was my last stop in Toronto before heading back to the States and it certainly did not disappoint  My boyfriend and I arrived a little before the store s opening time but there was already a group of people who were waiting ahead of us  After we got in line  many people started to line up behind us which made me feel eternally grateful that we got here earlier than expected to avoid a long wait time   Once the store opened my nose was filled with the aroma of freshly baked cookies  The line moved quickly and we didn t end up waiting too long until we were able to place our order  We ended up getting one scoop of london fog and one scoop of burnt toffee on a sugar cone  Both of these flavors complimented each other very well but if I can only choose one  my vote would be on London fog  The light taste of earl grey made this sweet treat taste even more decadent  The burnt toffee had some pretty large bits of toffee mixed in which did make it hard to solely appreciate the ice cream itself   Do note that there is no seating inside  There are a few benches outside which fill up quickly so space is pretty limited  Make sure you have a back up plan of where you can enjoy your delicious goodness ,4,2019-10-01
Poll question     how far will you drive for food     min     min   Poll question     how far will you drive for ice cream   Poll question     how long are you willing to wait in line   These are important questions when you think about going to Bang Bang  It s not my regular stomping ground and not even near a freeway  AND it takes planning  My son says the line can be    minutes long  That s a long time to wait for sthg that you ll gobble up in less than   minutes   The best thing to do is arrive shortly before   pm  when they open    I ve been twice in   days  but don t tell my husband    The first time  I felt like fruit flavours so I went with the vegan passionfruit and the signature lychee raspberry rose  The vegan passionfruit has the most interesting texture   almost a granita   very crumbly and delicate  Scoop too hard and the ball could explode  Very delicious   I was prepared to be underwhelmed by the lychee raspberry rose as I m used to the Ispahan at Pierre Herm  in Paris  To my delight  it was aromatic and not too sweet  Satisfying  and cheaper than a plane ticket to CDG   The second visit was espresso and chocolate time  Loved the espresso with tiny bits of San James ground coffee bean  Chocolate ice cream was quite good too  My only complaint was that the ice cream was a bit melted  I had to eat fast and drink the remainder ,5,2017-07-24
Surprisingly their egg bubble waffle recipe was on POINT for a place that isn t what you usually think of as authentically Asian  Thick chewy bubbles was the perfect outer wrapping for the gelato flavours we picked  Cookies and Cream and Banana Pudding    Cookies and cream was good but nothing spectacular  but it s my husband s fave flavor so he always gets it lol  The Banana Pudding was    Wow  So good  Great banana flavors and wonderfully creamy  Such a unique flavor   Their biggest draw is their many different unique flavours you won t find anywhere else in Toronto    Only con is the line up is long in the evening  especially weekends but even weekdays in  the summer  although they try very hard to get through as many people as possible    Definitely a must try in Toronto ,4,2018-10-06
You know an ice cream place is great when there is a line out the door in    degrees celcius weather and it s snowing  They have a plethora of flavors unique to even your most different ice cream shop  Their cookies as well are cheap and light yet crispy thin    I ordered me a scoop of the matcha jasmine  It was a great combo to split  It tasted like a toasted green tea  Ice cream is great quality with it s dense creaminess   There s no where really to eat unless outside when the place is busy and people are packed inside to order    This place give Los Angeles ice creameries a run for their money ,5,2019-03-18
Between two people we shared the     ice cream sandwich on the everything cookie and london fog and the waffle with a scoop of lychee and matcha ice cream  The waffle  hong kong style egg waffle  took about      min wait so we had the ice cream sandwich first  The cookie was chewy and all the ice cream was certainly not too sweet which we enjoyed  We got lucky and avoided the rush  but the moment we paid for our order the line went out the door  Will definitely come again next time the weather is warm and they have such large appetizing selection which is rare ,4,2016-10-03
First ever icecream sandwich     It was summer the place was new I think we waited over an hour I ll go back,4,2015-04-25
Bang Bang is consistent  Every visit I ve made has been well worth it because everything they sell is just so good   I ve had quite a variety of ice creams and pastry combinations from here  from fruit flavours to caramels and from waffles to cream puffs   Just yesterday  I had their plain cream puff stuffed with lychee   raspberry rosewater ice cream          Usually  I like to get their HK style egg waffle stuffed with two flavours of ice cream          My first visit here  I got an ice cream cookie sandwich          Everything is just so consistently good here  so feel free to try your random and unusual pastry ice cream combinations  Somehow  some way  it just works   Their ice cream flavours rotate  but my personal favourites have been burnt toffee  roasted marshmallow  and totaro  Mmm,5,2016-11-18
Love Bang Bang Ice Cream    I m a fan of the Totaro  London Fog  and the Lychee with Raspberry Curd and Rosewater   They have a long list of other fun flavours that are gems  I like to get the Waffle option but be warned that the ice cream at the bottom in the cone  usually melts because of the heat from the fresh Waffle  Their cookie flavours are also delicious for the Ice cream sandwich option   It s a great place for a special treat and I love bringing friends and family from out of town to show them how cool  too punny   Ice Cream can be in the city ,5,2016-02-19
I am not an ice cream lover  If I m going to eat it  it has to be exciting and it has to be good  BBIC fulfils this  My favourite product is their mochi  Those are amazing and if I could I d order boxes of them  If not that  then a cup pint  No regular cones  as far as I remember  The cookies that make the sandwiches are okay  and the waffle so so  I m surprised those are so popular  It works out for me  because I ve seen those machines break down enough times  Also because there s no seating  unless you re parked  it might be annoying to walk with the sandwiches or waffles depending on the weather  If you re getting the sandwich  DON T make the mistake of thinking  half sandwich  means  small   I love to eat  but a full sandwich was more than I needed  and messier     The wait  Like many places with crazy wait times  it s less fanaticism and more lack of space  As well as employees that could try to pick up the pace a bit  though they re certainly good at hurrying you along  which can be a problem if it s your first time  Here are all these wild new flavours  but you can t sample them properly  A friend of mine was soured on them because of this   But the ice cream itself is top notch and worth it  I ve tried many  but my favourites are Corn on the Cone and Taro  Their chocolate flavours aren t anything new  so if you re making the effort go for something different   I m sure many people know this  but if you re after their more popular flavours  go to Bakerbots up the street at Ossington Station They re sister companies  I believe they make the cookies and they ve got some of the flavours with less wait  not  no  wait  ,4,2015-10-17
After hearing all the hype about this place  I finally had time to visit Bang Bang this summer  Specifically  last month  Went on a weekend around  pm and found the line up ok        mins  Did not have to wait an  hr  as some yelpers have mentioned  However  later on quite a lot of people started to line up behind me  Closer towards       So I guess I was lucky with timing    I had expresso ice cream sandwiched together with oatmeal cookies and dates  Cookies were really good  soft and chewy  Originally  was going to try egg waffle      but it was going to take too long  I bumped into someone I knew who was waiting for their egg waffle order and they said staff claimed it would take    mins to get it     mins later    they were still waiting  I left before they did  found out after that it took about   min for the egg waffle  That s just ridiculous  I could have gotten my first order  lined up again while I eat my ice cream sandwich and order a second ice cream in that amount of time  Lol    Honestly  Bang Bang has great ice cream  unique flavours like beer taro london fog  etc  but it s not worth the    hr wait  If you desperately want egg waffle  you can go to the chinatown plaza at Dundas and Spadina  There is an egg waffle stall next to a Dairy Queen  Lol  Plus you can get a soft serve at Dairy too  Less    and under   min for both  Haha    FYI  There is not much seating available except a bench  so this is definitely a grab and go place ,4,2015-09-25
I heard a lot of good things about the ice cream here and I just had to try for myself   It did not disappoint   My gf got the HK waffle cone and I got the ice cream cookie sandwich   We waited in line for over     hours  mine took about   hour  but the HK waffle took very long because one of their grills were broken    They had a huge variety of ice cream to choose from   I had to key lime ice cream and it was exquisite  Originally wanted the taro flavor but it was sold out by the time it was my turn to order   It was not too sweet  and it was a bit sour just the way I like it   The cookie was thick and chewy  just how a cookie should be made    Definitely enjoyed it here  however if I had to line up for     hours again I wouldn t do it ,4,2015-12-23
This place is excellent   Really delicious  innovative flavours   I m not the biggest ice cream lover and even I enjoyed it ,5,2017-10-04
I ve been trying to come back here since the last time I visited    years ago  and everytime I pass this place there is always a line up   even in this cold a   Toronto weather  But finally  even with a little lineup I was able to make an order  I got the half sammie         with the Rococo    cookie  totoro and earl grey ice cream  I ve had the taro ice cream flavour before so I knew it wouldn t disappoint but I was a little iffy about earl grey since I m not that big on it  However  I actually and surprisingly enjoyed the early grey flavour more than taro   so yes  I suggest trying it  the first taste slaps you in the face with early grey but you really start to enjoy it after the next few licks   The cookie unfortunately was not soft but I reaaally wish it was   I would ve enjoyed it a lot more but otherwise it was still good  My boyfriend ordered the double scoop of banana pudding         and it was super yummy   another flavour I highly suggest   The place is really small and can get really congested  Also   Bang Bang  is not really labeled anywhere big enough to see from across the street so keep an eye out for it  They have tons of flavours   really unique ones so prepare to be overwhelmed  I know I was   They also sell them in pints containers  They re very friendly and helpful when it comes to us indecisive folks so don t be afraid to ask  They also offer other baked goods like cinnamon buns and you can ask for samples ,5,2018-04-06
Very creative and delicious ice cream  The made on demand soft waffle cones are worth the trip alone  Cookies not my style  hard   Be prepared to line up  I mean  it s really good       Not sure worth the lines IMHO ,4,2018-09-26
I had the ice cream cookie  which is very good  and fairly large  it s a very popular place in the summer  Decent flavours  you can also get a cone  Very imaginative  The whole Ossington strip has become one offs  This place is right in line with everything else on the strip ,4,2018-01-23
Great baked goods  Quick service  Great assortment of ice creams for both vegans and non vegans  There s no place to sit so it s a grab and go basis,5,2017-11-08
This place is all hype  I went with a few friends and we all got their ice cream sandwiches  I got their everything cookie with the burnt toffee ice cream  I don t know   it just wasn t that amazing like I thought it would be  The burnt toffee ice cream was WAY too sweet and the cookie although was better than I thought seeing as it had pretzels in it  but when combined with the ice cream was just meh  Plus  we had to wait in line for about    minutes only to have an okay dessert  I would say skip the line and go for ice cream some place else  and come back to this place when the line isn t so crazy  I would never willingly choose to go back here unless someone really wanted to have it ,3,2016-08-09
Beware for long wait ups in this super cute  sister shop  to BakerBots  I got the     ice cream sandwich cookie with birthday cake and toTARO this time  The birthday cake cookie had citrusy notes and I found that the everything cookie was much better whith more texture and flavour  The totaro ice cream was still delicious as well ,4,2018-07-21
Was absolutely dying to try a bubble waffle ice cream concoction but had no internet on my phone and my friend s phone pulled this up  Loved it  We had a    minute wait     of which was for the waffle   and the flavors were great  We weren t impressed by the burnt toffee  and didn t know was totaro was  so totally missed the ube flavor  Best part about the waffle cone was that the ice cream didn t leave it soggy  nor did it drip through and make a mess  Loved the place  but just not the wait ,4,2017-06-11
Want to stand in line for    minutes  only to be abused by rude sales staff  be my guest  Plenty of other ice cream shops around where customers are valued  Never again ,1,2018-06-19
We didn t know what the huge lineup was about until we eventually got to the counter just before they closed at    PM    We got the campfire marshmallow ice cream  and the London Fog   both in puffs  Seriously so good   The marshmallow had huge gooey chunks of campfire goodness  and the London Fog was so subtly sweet I would absolutely have that exact same thing again ,5,2015-12-05
I made a visit to Bang Bang for an after work snack and I was quite impressed with the quality of their ice cream flavours and freshly baked goods    I finally decided to try this place after numerous posts from my friends on Instagram always making visits to the place  so decided to go see for myself and see what the excitement was all about    There were so many delicious ice cream flavours to choose from for half ice cream sandwich I was planning to order  It was so hard to choose that the staff actually allowed to sample multiple flavours before I could make a decision  Normally  they only allow one sample per person  but it was nice of them to let me try a few combinations  I eventually decided on the Miso and Cherries ice cream  which honestly  was heaven in mouth  The saltiness of miso compliments the ice cream base and the cherries very well  which was a satisfying taste    Although the wait time can be long  longer on weekends   the ice cream sandwiches waffles are definitely work the wait  The decor is very vintage with its simplicity in colours and design   The service was excellent as the staff definitely helped me make an informed decision on what to get    Overall  I cannot wait to go back for more of their ice cream  I definitely recommend anyone with a sweet tooth to go check this place out ,4,2015-10-22
Burnt Toffee  Taro and London Fog are my go to ice cream flavours  I love them so much that when possible  I buy a tub back so I can pig out privately at home   Had their ice cream in cookies  in a cup and in the Hong Kong waffle  They re all amazing  I love the burnt toffee because of the little pieces of toffee that surprises you when you re eating it   a difference in texture   Parking can be a pain as there is only street parking and the lines can get long  Staffs are great people  I would most definitely come back ,4,2016-05-10
Come here  It s amazing  It s a totally different dessert experience than your normal ice cream place  They have very interesting flavors to choose from  I went with Cinnamon Toast and I got it in a RoCocoa cookie  which was basically a double chocolate cookie  This was incredible  They have the option of having the ice cream in a cookies  a cream puff  a puffy waffle cone or just a cup reg cone  I loved every second of this experience  I will return ,5,2017-02-19
Delicious  Amazing cookies and ice cream  Way too long a line  They need to figure out how to quicken up the service  But worth a go if you re not waiting an hour or more in line ,5,2016-03-07
Worth the wait  Came here on a Sunday afternoon around  pm and had to wait about    minutes for my ice cream  The line to order doesn t take that long  maybe about    minutes  but then it was another    minutes for them to make my egg waffle  If you just want ice cream  you don t need to wait any longer than that   but why wouldn t you want the egg waffle when you re already there   I got the egg waffle with Totaro  ube ice cream  and Love Ooolong Time  oolong tea   You get to choose two scoops of ice cream for your waffle  My friend got the Totaro and London Fog  earl grey   Everything was AMAZINGGGG  My favorite was the oolong tea  then the ube  then the earl grey  Their ice cream is rich in flavor and super smooth but not overly sweet either  which I loved  And their egg waffle was perfectly crispy on the outside with just the right amount of doughy cake texture on the inside  I loved it  I can t wait to come back and try all their other flavors   Be warned though  eat your ice cream quickly because the egg waffle gets soggy on the bottom ,5,2016-06-16
I understand that this place is a sister spot for Bakerbots  but the huge line up just isn t worth it for me  Besides that the cookies and ice cream is delicious  and my favourite is the salted caramel flavour toffee flavour   If you re looking to avoid this line just go to their original location Bakerbots at Bloor Dovercourt almost the same flavours and both locations are just as good ,3,2016-12-28
Bang bang always seems to have a huge line up  Last time we passed by  we saw a line  and moved on  This time  after walking for    minutes  we decided since we already made the trek here might as well wait in line  And it was a huge line  If we were late by a few minutes we would ve had to wait in an even longer line  The line never seems to end  Business must be booming for them       IF YOU WANT TO SKIP THE LINE     There is a fridge on the side full of  pre made  ice cream sandwiches and pints  If you re in a group  send someone to scout out the fridge and see if there s products that you re looking for   Now  assuming you re still in line    This is probably the only place in the area that offers uncommon ice cream flavours  And probably the only place that even sells ice cream for that matter  There s about    or so flavours to choose from listed in buckets along the back wall  and they re not your basic  chocolate    vanilla    peppermint chocolate  whatever flavours you get from baskin robbins  You get to choose things like  soursop    matcha    lychee    avocado   or  London Fog    They offer four different products  ice cream in a cone  ice cream in a cup  ice cream sandwiches   sammies   and ice cream with HK egg waffles   bang bang waffle    Samples are available if you would like to try before you buy  If you get the waffle  expect to wait an extra       minutes because it takes time to prepare the waffle   I ordered the bang bang waffle with matcha and burnt toffee  Waffle was made fresh  though not as crispy as I would like it to be  The ice cream was very good  Burnt toffee came with some crunchy pieces of toffee  I had a sample of the lychee ice cream and it was also very good   I can see why this is a popular place  but can t understand why people would wait    minutes and just get one cup of ice cream  Go big  get a pint  You ve been in line for so long ,4,2017-08-04
Great rotating assortment of flavours  Price wise  it won t break the bank  The best part is that it s not in the middle of the Entertainment district  so lineups aren t going to make you turn away ,4,2016-09-26
 OMG    O  M  G  BEST ice cream Everrrrrrrrrrr  I walked there for    min in the summer and it worth every sweat    They have different verity of ice cream flavours and my best one is the london fog  I am a big fan of earl grey and it didn t disappoint me  My friend ordered their taro flavour and it s super good as well  I finished the whole thing in less than   min and you know how much I love that thing  I wish that they can open another location closer to the financial district    I had mine with the  egg waffle   or whatever it calls     that one is just alright since I had better waffle in Markham  All my friends recommended me to get their ice cream sandwich instead so I will get that next time    I can literally eat this every single day and will not get sick of it  at least for now  ,5,2016-08-14
