text,stars,date
EDIT  This meal was from December  I was trying to add Gaucho to my BYOB list  and I realized I hadn t posted my draft   end  The hype is real    Ordered   Bife de Chorizo   NY Strip  rare Los Sprahts   Brussel Sprouts  sweet peppered bacon  and cider reduction Caldo del Mar   Mussels  clams  squid  fried capers  lemon  garlic  tomato  and a secret ingredient   My favorite part is that it s not ridiculously expensive  I recommend the steaks  and the brussels were really good  I was disappointed by the seafood  next time I ll just stick to the land meat    I ve looked through the many pictures  and I d want to come back and try the sandwiches too   The only downside or unimpressive part of Gaucho is that the eating area could be improved   it feels like a McD s dining room  Wobbly chairs and tables ,5,2016-06-09
I cannot add much more than already was stated  but here it goes   Waited in line for about    minutes to get in  but it was    degrees and it is February  so I did not care at all   Walking in  greeted by a large chalkboard with all the menu items that are available   Tons of options here and if you love meat options on your menu  then you came to right place   We ordered two small flank steak platters  recommended by a fellow yelper  along with   Empanadas    Beef    Chicken    Veggie    My steak was medium rare and was cooked perfectly   The other half got medium and she was quite pleased   The steak smells and tastes so darn good  lots of flavor   The empanadas were also really good   Nice and crisp  with flavorful  guts  on the inside   My favorite was the veggie  shocking for me  but it was spicy and tasty   The staff here  for as busy as they are  are quite upbeat  fun  and courteous   They really did a nice job   The food was delivered within a very reasonable time frame as well     Though a tad on the pricier side  it is absolutely worth it   It certainly has earned the praise it has gotten and it should continue to do so   Go  wait in line  order up and enjoy  all worth it ,5,2016-02-20
We went here for lunch   the food is absolutely amazing  Just the wood burning ovens emitting that beautiful smell of fire is nose happiness    It s a bit pricey but so worth it  I ordered the Chirozo sausage in spicy   sweet and the red skin taters  My mouth was tingling in it s most happiness  Even the roasted garlic was amazing to eat whole  It came with a few pieces of roasted garlic bread and it was so yummy    I highly recommend eating here   ,5,2019-11-08
Food gets   Stars as long as you like meat   However and not to be negative but line is long    hour with my    year old mother in law   They seem to cater to the young crowd only  No menu outside so people in line could have already decided  Too long to order ,5,2016-08-20
sauce sauce sauce sauce sauce sauce sauce sauce sauce sauce sauce sauce aUxs  Ah it s so good  everyone is nice   cute  cool dang  got a board of bloody meat fuuqqqq it was yum my mom got the same meat but not bloodddyy   she was smilin all smilin     had really good fig bread puddin  I took a lotta sauce leavin   dang,5,2019-07-22
The steaks here are best in town     We had waited almost an hour to be seated but it was completely worth it  this place has waiting so make sure to arrive soon and u won t be disappointed as the food served is awesome  The sauces were real good  it s a must visit place and unique menu ,5,2019-02-21
This place in one word  Damn    I don t know how this food is so delicious  The spices  the cooking methods  the presentation  the atmosphere  the service  It s truly exceptional  We heard it was one of Pittsburgh s best restaurants  and I believe it  I enjoyed the casual atmosphere  but that the food tasted better than a  fancy  restaurant    It s in the Strip District  so you can walk around and visit all the other shops  which makes for a great date    I told my boyfriend that I was actually sad the meal was over  i e  All the food was gone    He got the huge steak plate with   different cuts of steak  The Ribeye was his favorite  I had the fish of the day on a deconstructed sandwich  which had the most amazing grilled onions and arugula with it    A little expensive compared to some places you could visit  but we ll worth it for the quality and flavor ,5,2018-11-01
I have to start by saying I did not like how they tell you to know what you want when you get to the counter  no menus outside so that you can figure that out  That almost made me pick a different restaurant   I don t like carrying my drinks to the table   And I don t like a TIP jar at the register   How do you know if you are going to TIP     before you have received service  But then I took my first bite   I am hooked   My husband and I ordered the empanadas  cauliflower  green beans  beef with rosemary  and the pork sandwich   We shared everything   Every single bite was delicious   It was way too much food for the two of us   But we managed to eat every bite   It was that good   I will definitely be a return customer ,5,2018-09-22
Not typical of an Argentinean restaurant but man was it some of the best meat I ve eaten   I had the rosemary braised beef Sammy and it was to die for   They have chimichurri  sauce and   others you can choose to add to your food  They were a grilled onion sauce  a red pepper and tomato sauce and a garlic sauce  The only one I didn t use was the pepper tomato sauce  The other three were an excellent addition  I also tried the vegi empanada which I wasn t fond of but I m an empanada snob so my expectations are high especially when you use the word empanada which shouldn t have been used here  It was more like a vegi turnover but if they called it that I would have never ordered it   The employees are so friendly and helpful  They had big smiles and that goes along way   The line was long but seemed to go fast  It was definitely worth the wait  The only thing I was disappointed in was the sides  They really could do better with the options   It was very unique that you could buy a bone for your dog for     Awesome way to keep from wasting them    I can t wait until the next time ,5,2016-10-23
If you are visiting Pittsburgh just add this to your list of restaurants you must eat at  Or if you live here and haven t dined here yet   get here ASAP  Just make sure you choose the time wisely  The hype is real and there will be a line  It does go fast though given the ordering set up    I ve dined at Gaucho twice now  The first time was in the summer when they had the shrimp and grilled veggies on the menu  This recent time I decided to get the carne sandwich and campfire yams  I have never ordered something I didn t like here  If you love yams  I highly recommend the campfire yams  I felt like I was out in the woods eating roasted marshmallows  Such a perfect fall dish  The sandwich was bigger than I expected which is why I cut it in half and made two meals out of it  You have your choice of meats and I picked the flank steak for my sandwich  Also  do not skip out on the sauces  They take your already delicious meal to the next level ,5,2018-10-28
There s a reason there is a line out the door of this place nearly every time you go there  Everything I ve had from Gaucho including veggies  potatoes  papas  and especially the meat has been absolutely wonderful  I m a person that usually goes for chicken over red meat  but order the steak here  you just have to  Their Chimichurri sauce is amazing  Another place you really can t go wrong with anything on the menu  Try to hit it this place on the off hours though there really aren t any ,5,2018-04-24
Wait was stupid long  hr   on a day that was raining like hell   Atmosphere was good   Staff was friendly   My steak was supposed to be medium  but came rare   It was very good overall  but not really worth a hr wait   Prices were very reasonable ,4,2017-04-29
This was my first time here  Since I have moved from Pittsburgh they have definitely done an amazing upgrade to its foodie scene and this place fits right in  If you come here though you are most likely going to have to wait in a long line that usually goes fast  that s if their POS system doesn t go down like it did tonight  that was the only down fall lol they said last time it was down for   hours  We waited for    min but the food is definitely worth it  They have flavorful selections cuts of steak cooked to your liking  I chose the steak medium well and it wasn t over cooked and was tender  They have difference sauces you can use to put on your food  My favorite was the garlic one  I also got the roasted vegetables with a fig dressing that was very good  And the peanut butter bread pudding was a perfect ending  It wasn t too sweet and very soft ,4,2016-09-03
Gaucho s meat sex shop is a MUST   I mean  this place was voted in a top ten spot on some national foodie list  I really don t feel like googling what list right now    And you might be thinking   well  I don t know  how good could a little local Pittsburgh area steak shop actually be   Why don t I just go to some chain restaurant that I know can cook the BEST filet mignon   with butter     well    Gaucho s is much much different  my friend    I think Gaucho is actually from Argentina   He must be  because I never tasted flavor like this in my LIFE   Whatever his prep process is from his meats  it s      grade prime material  Really talented stuff this guy does     On separate occasions I ve stopped by Gaucho s   Expect to wait  the line is usually out the door   even after he expanded his little stand up shop into a sit down  libation serving restaurant   All of my trips to this joint consisted of me ordering his steak sandwich for lunch  You can order straight up steak plates but for the    I ll save that for a dinner some other time    I mentioned he runs a meat sex shop  because his sandwiches are created as if they were put together in such a place  He combines the perfect amount of steak juice bread combination you could ever want in your mouth ,5,2016-02-21
I m newish to the area and have driven by a few times  it s hard to miss the line wrapped around the building so I figured I needed to see what the fuss was all about   First  this place smells amazing   Seriously  waiting in line isn t even bad because you just get to take in all the free smells   It will make you more hungry than when you arrived though    Second  the man that took my order was great   I believe his name was Patrick   Extremely knowledgeable and professional while maintaining efficiency with the line and keeping his cool   I m a district manager  so I know and appreciate good service when I see it   I d love to have this guy on my team         would recommend ,5,2018-12-16
My favorite eatery in the Burgh  Delicious  Argentinean fare  no pretension  long waits  and totally worth it    Everything is fresh  seasoned perfectly  and their chimichurri and other sauces taste like the meaning of life ,5,2017-12-27
Visiting from Orlando  FL  Very cute little counter order service Argentina restaurant  You need to make sure you are ready to stand in line  The line sometimes loops down and around the building   Ordered the porky emapana  it has chicken and pork stuffed inside  Ribeye Carne Steak sandwich with onions and red peppers   Corn on the Cob   And my favorite dish  QUI QUI chicky  two legs  two thighs with an awesome quiquirimichi sauce on it  The chicken practically melted in my mouth   All that with a Mexican coke only cost     ,4,2017-07-15
Awesome food  worth the wait in line  I have eaten here a handful of times and definitely will go back ,5,2018-04-27
The hype is real   I think I just ate one of the best sandwiches  The Carne  I ve ever had in my entire life   SUPER friendly and FUN staff   Great menu  Generous portions   Incredibly delicious food   The place is a small  meat Mecca     It offers relatively confined indoor seating or a charming  street side patio right next to the place   Plus  they effortlessly handled an ever growing line of hungry customers quite quickly    Gaucho is instantly on my  favorites  list  as I can t wait to be a return customer   Believe the hype     Star  Rock Stars  ,5,2014-05-25
My favorite dream is when I eat    of these steak sandwiches covered in every sauce ,5,2014-06-23
Awesome   The lines around the corner tell the story  great Argentinian grilled meats  and everything to go with them   Nice bright space in a building that sat empty for too long   Can t wait to go back ,4,2015-09-21
I have been hearing about Gaucho s for the past   years but only recently had an opportunity to go there   Wow   It was delicious   I had the fish sandwich and then  a week later  had the steak sandwich   This is definitely in my top   go to places for anyone visiting Pittsuburgh ,5,2016-09-04
Very rude customer service and not accommodating to serve me  The restaurant closes at  pm during the week  I showed up at the restaurant at    pm and was refused service with only   people in line ahead of me and I was a single eater  I talked with one of the employees and she said that I could not be served  I even offered to take it to go  Please do not waste your time with customer service such as this  I had been waiting for about   months to get off of work in time to try this place out  Never again ,1,2018-06-07
A line out the door and around the corner on a Thursday    I think it took me around    minutes to get in and get my food  so it wasn t too bad of a wait   I got the carne con pan   It was good  but a tad smaller than I expected it to be     Wish I could ve tried more food ,4,2016-07-24
Ok  I do really really like this place  food is fantastic    been there I bunch of times   But      They do need to work on the experience    I can accept waiting outside in the rain because they have nowhere for customers to wait  and I can accept setting my own table once you claim one    Last night my wife and I made the trip into the city to hit one of our goto places  we arrived at      to a pretty short line  great right   Nope  the poor schmuck at the end of the line had the unpleasant job of telling anyone who comes in the he was the end of the line while holding a giant end of line sign   Really   it s      and they  advertise closing at     I found the whole thing just stupid   Now it s late and we have to find somewhere else to go    I get this is one of those places who s thing is all about the food that you can t get anywhere else   it grew out of that self serve concept which is kind of cool the first few times    Now it s annoying   BTW our flank steak with chimichurri with red beans and farofa recipe is pretty awesome    Look out  haha ,3,2016-08-19
Best meat   great service staff  Love their attitudes  Decor is comfy ,5,2018-02-15
I love Gaucho   Whether for lunch or a special event  they have been fabulous   I only wish that they were open   days a week ,5,2017-01-22
My boyfriend ordered the mixed grill which had the pulled chicken  chorizo  and New York strip steak   I ordered the grilled shrimp   Food is freakin delicious and You need to eat here  Seating is weird but who cares when the food is freakin awesome and the people who work there are sweet as pie ,5,2015-06-20
Go here immediately     The meats are amazing  They are cooked to perfection  Make sure to get a cup of each sauce so you can dip your meat and bread into it  The grilled corn was so good  I tried the filet and flank steak and they were full of flavor  I don t think that you could make a bad decision when ordering from here   There is a reason this place had five stars  I am craving it like crazy ,5,2013-09-25
 HIGHLY RECOMMEND  Especially for steak lovers    This was rated one of the top    places to eat in the US according to Yelp a few years ago  Many people raved about it and I knew I had to try it out  I went here to celebrate one of my friend s birthday on a weekend  We were forewarned about the line and had to wait in line for about an hour  But was it worth it  YES  Everything was under     and for the amount and quality you get  it was definitely at a good price point  Service was great  The waiter gave us free dessert because he overheard us say it was our friend s birthday  I would go back again and try their famous paella that can feed like a whole family    DINNER   We ordered   steak platters  one fish platter    appetizer  and rosemary pulled pork sandwich  The rosemary pulled pork sandwich was sooo gooodd  It was juicy and fragrant  The steaks were all perfectly medium rare  and comes with a side of bread and salad  There were different dipping sauces to dip the steak in  The fish was tender  The yellow rice was standard and the corn was okay  Since this place is known for the steak  it definitely did not disappoint    We ordered banana bread pudding and we got free cookies from the waiter  The bread pudding was good  but a bit too sweet for my liking  However my friend thought it was  life changing  ,5,2018-11-10
The food and wait staff were excellent but the experience was more than puzzling frustrating  The MENU BOARD NEEDS TO GO  It s a cluster     of confusion  You are standing in a TINY little space trying to read this massive handwritten menu that is all OVER the place while people behind you hover  The ambiance is LOUD and hurried  My party barely talked to each other because no one could hear anything  So  Food A     Experience D   Get it to go and you ll probably love it ,2,2017-07-27
I realized I ve been too liberal with my star rating  From now on  my mind has to be blown to get a   star review  Gaucho Parilla wasn t mind blowing but the food was OUT DANG STANDING   I took my fianc  there for his birthday last night and WOW   What a different experience  I got a steak burger  I m not sure what his entree was  and we got empanadas  Everything was so good  especially my steak burger  That was a GREAT burger  Downsides   it was a little bit intimidating for an introvert like myself  You walk in  stand in line and order and pay for your food right away  Then you find a table yourself and your food is brought to you by some waiter coming into the dining room and yelling your name  I didn t like this  I want to be seated  have a waiter and a menu  But that s just my personal preference  I ll go back for the food ,4,2015-11-14
Smoky  meaty  authentic food   Really amazing cuisine served up by a friendly staff   I had the steak sandwich  rib eye  with potatoes   There are only about   seats inside but also some tables on the outside   The decor is nothing fancy  but the food is the real deal  I would give them   stars  but I had a half hour wait in line  then a    minute wait for my food ,4,2014-04-12
We love it   I have tried to find fault  but the food is consistent  the chimmi is flavorful  fresh and free  the settings is clean and casual     I am usually frustrated with how stodgy Pittsburgh is when it comes to convention and I m glad to see Gaucho break with the typical   sit down and wait an hour for your food  routine   As in Nashville and other foodie cities  you line up at the counter  with a large printed menu on the wall to look at as you wait  then you place your order and choose your own seat   They ll hand you your drinks on the spot and bring your food out when it s ready and usually  that s not too long   I gave it   stars because the food is as good as it gets  but there is one notable flaw  The line is insanely long    I wouldn t say Gaucho is to blame for such a long line  other than producing a hit restaurant  but they generally have exactly   person working the line ringing people up even if nearly     people are waiting  Sometimes the same person gets all the drinks  takes all the orders  and rings each person up   If a party of   pays separately and asks questions about the menu or for recommendations  you might wait    minutes for one table of people to place an order   This makes the wait longer than necessary  even with Gaucho s great popularity  I can t think of another business where that flies     I can see that if they had more than one register  there might not be enough tables  but we ve never been forced out without a seat but we have waited for over an hour to place our order      Keep up the excellent food  Gaucho   You ve already broken with tradition  but tweaking the way you take orders is in order   No restaurant  no matter how lauded  is guaranteed permanent success and it s always a good move to consider your customers first ,5,2016-05-06
I was shocked to see how much the place has changed since the last time I was here  It is way more spacious and I really liked the ambiance  The food is still as delicious as the first time I had it  Their chimichurri and garlic sauce are amazing  I usually get the carne sandwich   Fillet mignon  with papas and a beef empanada ,5,2018-11-08
Best steak experience I ve had in a long time  A little bit of a wait  but worth it as the atmosphere more than makes up for it  Would go again ,5,2016-05-25
Still   stars  This is our favorite place to eat in Pittsburgh hands down  I tried one of their salads with sirloin on it and it was the best salad I ve ever had in my life  I was this close  to licking the bowl clean  Can t wait to come back and try more of their food  AMAZE BALLS,5,2018-01-09
There s likely to be a line  and you ll wait while smelling some of the grill scents and watching happy people leave the restaurant  Around   PM on a weekend  we waited about       minutes  Once inside  you get to see the full menu   by that point I was so hungry I wanted everything  We got lamb and shrimp plus a large side of vegetables   I was surprised  The food was uniformly perfectly cooked  The shrimp were juicy  the lamb was tender and the vegetables were perfectly smokey yet still crispy  We cleaned our plates   The staff was friendly and helpful despite the constant crowd  the food came out reasonably quick  and the variety of seating makes it a social environment  Gaucho is a must try on any trip to Pittsburgh ,5,2016-04-08
If you like waiting in line for an iPhone this is about the same experience with no phone at the end   just some tired feet   The key which I didn t know but know now is to just be rude and push past the line saying a friend is already inside  This happened to me tonight and I ll never go back   I waited here for almost   hours and I had one Guy in front of me   then his   friends show up and I let it slide thinking ok he saved a spot for his friends but yeah   of them all Pitt students   So I let it go and the line slowly moves and right before I got inside a lady and her kid come around the bend and pushed right in   then I didn t make it in the door and they shut the door on me    and no this kid wasn t young or crippled or in any way shape and form couldn t wait the dang   hours i had to wait   another    minutes of me waiting went by all the time I see the lady and kid go to the counter now to order   finally I wised up and went to Kuhn s and bought my own flank steak for   dollars and   dollars of seasoning   People are probably still waiting in line there now and I already ate   This place has by far the worst system I ve ever seen for a restaurant   Next time I ll know to fake throwing up and just run inside   Anywhere else it would probably have lots of fights from the poor queue system,1,2018-10-28
Stopped by for lunch  Amazing quality and flavor for such a quick meal  Choice of four sauces which were delicious  Cool atmosphere as well  This place should be a role model for the burgeoning Pittsburgh foodie scene ,5,2015-09-22
We ate at Gaucho s today for lunch when visiting the strip district in Pittsburgh for the first time  This place had good yelp reviews   The reviews were right    There were plenty of vegetarian options  I ordered the provolone toast and charred brocollini and would def order again  My friend enjoyed the veg soup and a big salad   The staff were all terrific and decor was fun  Hope to eat here again on my next visit ,5,2018-02-21
I couldn t help noticing that I was the only female in line on a busy Friday lunch hour   I guess it makes some sense since this is place is known for their steak sandwich and men love their meat     Since I m not much of a beef eater  I went with the small plate of shrimp  carones  and the potatoes  papas    The shrimp and potatoes were lightly seasoned but you could definitely taste the fire grilled taste   YUM   I m a big fan of grilled food so this is a place to keep in mind when you have a craving for some fired food   They do have a selection of sauces and I got to try a few of them  can t remember the names    the one I liked the best had cilantro and chillies   it was also the one that was nearly done so it must be popular     Next time I go  I d like to try the grilled veggie sandwich ,4,2014-06-09
Delicious  Based on the staff recommendation  I had the steak sandwich with filet minion  It was fabulous  Very well seasoned and the bread was soft without being all soggy  I also love that the sauces are available separately because I m a spice a phobe  but my boyfriend isn t  so we can both be happy  The sides were also excellent  The grilled corn they had in the summer was great  but every side I ve tried has been good   I was tempted to deduct a star for the lack of seating  but the food is just too good  Just be ready to eat it standing up  This place is tiny  It is better in the summer when they have the outdoor seating available ,5,2014-03-11
I gave the place             and will look at the place from   different perspectives      Food quality        it is by far one of the best pieces of steak I have ever eaten  Juicy  tender  well cook and seasoned to perfection  Similar to the steak you will get in a good restaurant in Buenos Aires       Place        it is small and there is not enough space to sit  You can always order your food to go BUT it will get cold by the time you get home  Not setup for a large family or group of friends      Service        we waited for at least    min before the steak arrived and there was only   parties waiting  I was getting pretty hungry and antsy and the salad was not helping       Price        It is overprice  The price you pay in a restaurant is not only for the food quality but also for the comfort and atmosphere  and the service  I did not mind the tag because the food was awesome      Parking        the place is located in the strip district and has not private parking  Therefore  eating there requires a bit of planning  a bit of driving around  or a bit of walking   In summary  a GREAT place to eat AWESOME meat if you don t mind the parking  the small place  and the big price tag ,3,2015-05-23
You cannot believe your own heart  You cannot deny your own mind  You cannot free yourself From the memory Of beef Of beef like this Between two pieces Of bread Like ass cheeks  Of salted yeast  Tender as starlight  Real as a circus animal s desertion Savoury as the last drop of sweat released  expunged in a faraway land  still clinging to your sunbeaten brow  You gaze at the vast endless new territory Of the rest of your life  You have arrived    but can you leave ,5,2017-05-18
Came for lunch around      and waited maybe    min  when they took our order the line was around the corner  So we came at good time  We had the braised beef sandwich and ribeye steak  and grilled sweet corn  All delicious  The salads looked amazing  I d love it they had seating outside or rooftop  Cool place  but felt a little rushed  Service was good  nice staff,5,2019-05-08
Going to Guacho was such a fun experience  The food was phenomenal and the fast paced environment gave it such a lively feel  I ordered the Vacio sirloin plate  the meat was cooked perfectly medium well  It came with a salad and piece of toast   the toast was amazing  The salad needed more dressing so I added the garlic sauce into it  They have stations where you can get the sauce from in little cups  The Papas Al Horno potatoes were good as well  the garlic and rosemary were a great addition  I added the pepper sauce to them and it was amazing  My brother got the Catch of the Day Atlantic Salmon Pescado sandwhich and it tasted freshly made  and caught   Overall I loved the experience of Argentinian food as well as the fast paced Pittsburgh vibes the restaurant gave ,4,2019-11-27
Great little restaurant if you like Argentinian food  the quality of the food is sublime and the sandwitches have fresh bread  Alot of sauces to choose from and the dishes are pretty unique if you are unfamiliar with Argentinian food  I would start with a couple different steak sandwiches and work my way through the menu   FYI the lines here can get alittle ridiculous  especially during dinner time so go a couple hours before to prevent standing in line for    mins  Although the wait is worth it ,4,2018-06-16
What are you waiting for  Eat here already   The steakburger may be the best burger patty you ever have  It comes on a big crunchy brioche bun which at first I thought was too much bread  but upon further reflection and analysis  I must conclude that a mere mortal burger bun would crumble and disintegrate against this burger s juiciness      Tip  Come early on a weeknight  Like right after work  Do not attempt to come here on Friday  Saturday  or Sunday  It s too small a place to serve all the people who want to eat here ,5,2015-12-03
Delicious   Everything we ordered left us wanting more   It does take a little bit of time to get your food once you order  but the quality is well worth it   The staff was very attentive  and the employee who took our order took the time to explain all of the sauces and package up a container of each for us to try   He even told us a little bit about the origin of the restaurant and mentioned that they had converted their small parking lot into a little bit of outdoor seating   Definitely make the stop ,5,2013-06-16
If you re in Pittsburgh for any numerous reasons  you HAVE to come here  The lines can get long but with great company and BYOB  it goes by quickly  My friends and I have all heard stellar reviews of this place and they re all wholly valid  We ordered a variety of things off the menu but we left wishing we had more stomach to try everything else  Basically can t go wrong  ,5,2018-04-02
This might be my new favorite place to eat in Pittsburgh  It is a meat place and I am vegetarian and it is actually fantastic  You have to order your food at the counter when you get there and have your entire party before you can be seated  This is efficient since there is typically a line  The menu is large and has many vegetarian options  I ordered the small Provoletta and the broccolini with a cold yerba mate  Both were so  so good that I wanted to get back in line and get more once I was finished  The service was good and the place is clean and lively  An definite stop while in Pittsburgh ,5,2019-10-14
Everyone s crazy about this place  I like the atmosphere  and they have some nice outdoor seating for the summer  but every time I ve gotten a sandwich  it was so greasy  The quality of the food is pretty good  but the line is always so long for something I m not truly crazy about ,3,2016-11-07
I finally ate at Gaucho Parrilla Argentina  We showed up around   PM on a Saturday  We stood in line for about    minutes  but we were lucky enough to get one of the last available tables  I ordered a flank steak  which was cooked medium as I had requested and was quite tasty  My husband ordered the Parrillada Mixto  NY Strip steak  grilled chicken  and chorizo  and said that it could have had a bit more flavor  My side of potatoes also needed a bit more seasoning ,4,2019-11-24
Okay okay    I m glad I came back here  well I didn t really come back  I made a coworker bring me back something for lunch  I got the rosemary braised beef sandwich and it was really out of this world  Large sandwich  tons of meat  a perfect balance of flavor  I didn t have to deal with the ambiance which probably helps my review  Solid A ,4,2016-05-27
The food here is great   Don t let the line scare you  well worth the wait   We enjoyed the flank steak  the NY strip and the pig and pickles  various picked veggies with roasted pork and a yummy aoili      The ear of corn was cooked to perfection and seasoned wonderfully   The steaks were grilled nicely and full of flavor   We also tried the grilled wings  which easily could have been the best wings this eater has ever enjoyed   Oh   and there sauces  the traditional chimichurri and   others    the garlic one was awesome   You wont be mad or diappointed if you stand in line   This place does not disappoint ,5,2016-07-09
One of Pittsburgh s most talked about spots did not disappoint at all  We went for a date Friday night around      and did not have to wait at all  We split a chorizo  chicken  and steak dish  Plus we ordered potatoes and shrimp  It was the perfect portion for us to split  My favorite was definitely the chorizo and then the shrimp  But everything was great  Their meat is cooked perfectly with delicious sauces to accompany them  The garlic butter sauce was heavenly  We were certainly satisfied with our experience and will be back again ,5,2019-06-16
Worst service and host please do not go to this restaurant  They are liars and trash  Have no representation of Argentinian culture or people   Please spit on them  ,1,2019-09-14
I was sold on this place the minute I walked in the door and was greeted by the heavenly aroma of grilled meats   If I had it to do all over again  I would order differently  but this place is awesome    I ordered the skirt steak sandwich  the grilled corn  and the fried potatoes   All were absolutely delicious      So why would I order differently   One   because I d want to try more stuff    But mostly because I ordered way too much food and I d prefer something a little easier to eat    The sandwich was great   Flavorful  and nicely commplimented by charred red peppers and onions    The ciabatta bread was a nice choice  but skirt steak is a tougher cut  which perhaps would have been better in a non sandwich form    It was tasty  but really hard to eat    Next time  I would order the filet or something that is a little more tender   or get it in a salad or something    The corn was served with the folded back husk as a handle    Would absolutely order that again   The potatoes were also good  but completely unnecessary   The sandwich and the corn were more than enough     Overall  this place is a winner   Not good for groups  since it is tiny   Maybe six seats inside and eight tables outside    Staff members weree super friendly and took the time to explain everything   including the four complimentary sauces  all of which were good  ,5,2014-06-13
Walked in there with our own craft beer  the rib eye was sooo good  Every thing like the empanadas and the dessert were great  Is totally recommend this place to anyone looking to try out a legit Argentinian place ,5,2018-05-26
A definite go to place  The people who work there are friendly  You can take them beer or wine to show thanks or just for yourself  My go to favorite is the Carne sandwich with NY Strip  I love   of the   sauces   the one that kinda looks like mucous is the one I leave behind    I ve never heard any complaints from friends about everything else on the menu  Whether you eat in or get it to go  it s a great choice ,4,2016-03-04
Steak sampler was disappointing   Every cut of meat tasted the same  All the meat was  blue    I understand rare but this was flat raw   I ll give it another chance in the future because I ve heard many good things   My experience was a let down ,2,2017-09-30
Always an amazing experience with fantastic food  Sad bc they were out of filet mignon but can t complain much  Nice people wonderful experience and the most excellent quality food,5,2019-01-20
Meat cooked perfectly  service was excellent  we went here for lunch but I wish we would ve came for dinner so I could order ten Million more things   so flavorful  I definitely agree with this rating   The sauces were SO good too  I understand now why they sell them by the jar ,5,2019-04-06
So glad they expanding this fabulous little place to get great food  Everything I ve had here is tasty tasty tasty    ,4,2015-09-14
So amaziiiiiiiing    We came full and this was only supposed to be a snack pitstop and the   of us ended up demolishing our plates     The seating is a little intimate but get all   sauces and find an empty space and get ready to chow down   The staff is a hoot and even if they poke fun at you  they add to the experience    definitely make this a regular if you live here and make this a stop if you re visiting ,5,2014-11-23
Exceeded my expectations   Had the Ribeye medium rare and it was excellent   The beef and pork empanadas were also very good  I especially liked the pork   We also had the mushrooms  spaghetti squash and sweet potatoes as sides all of which were nicely done     The sauces are excellent as well   I really like the red version      Preserved the gaucho salad and it wasn t much more than the salad that already came with the steak   It was just a couple extra beets and some avocado   If you already have a house salad with your meal I would do other sides over this     Great place   Be prepared for a wait ,5,2019-03-31
The food here is a   so I ll start with that    We started with the picada  which was a huge portion for an appetizer  It was enough for my husband and I to have it as an appetizer for two days  The picada included Serrano ham  Iberico Chorizo  provolone  cabrales  which is another word for amazing blue cheese   dulce de membrillo  which is another name for pear paste   I don t like pear  but thought it was tasty   marinated olives  green and kalamata type olives   toasted almonds and ciabatta toast  We love charcuterie plates and this was by far the best    Next we shared the carne sandwich with flank steak  Originally  we were going to get either sirloin or skirt steak  Then I asked which steak would be the most tender and flavorful  A man who worked there said the flank steak would be the best for what I described  So happy we took his recommendation  It was delicious and made even better when I added chimichurri and some of the cabrales  blue cheese  from the picada  Absolutely delicious  We d order both again in a heartbeat    Now to the reason why I gave them   star less  Their ordering system is a disaster  There is always one person on the register who barely wants to be there  There may or may not be someone else there watching the giant line but not jumping on the second register  Then there is a girl giving out drinks  I think her time would be better spent on the second register ringing people up  There was a woman who took you to your table  Again this seems silly  Why can t she ring the second register and let people find their own seats  There were lots of them  It would be so much better if they just had table service  Then there is the crazy list of rules outside    If you can deal with the dumb ordering process and waiting forever to get to the one person ringing the register  the food is so worth it    You can also call ahead and come in for takeout  You can t eat there after though ,4,2017-04-30
Yeah  I know what you re thinking    stars for Gaucho Parrilla Argentina  You re CRAZY     That actually may be a true statement about me  since my mother has never had me tested  But nevertheless  I did not enjoy the charred  ashy flavor of their meats  particularly the ribeye steak sandwich   I didn t add any additional toppings  which might have helped   but I wanted to taste the purity of the meat  Also  the ratio of meat to veggies was ridiculously lopsided with thick cut roasted veggies being probably     of the sandwich  Considering the cost of the sandwich  I would have expected more meat   Although I liked the burger much more  I was not a fan of the hard breads they use to compliment their sandwiches  I also did not enjoy the strong flavor of the roasted potatoes and the beef empanadas were just okay    My tweenage kids took a bite and refused to eat any more of their food  They have a serious dislike for anything that has a burnt flavor and I honestly couldn t argue with them  I love a decent char  but today it was like eating cigarette butts from an ashtray  I felt so bad because I really hyped this place up to them after reading reviews and getting recommendations prior to my visit  So I took them down the street for a bowl of pho to make amends  Another visit may yield a better result  but as a first time experience goes  the food did not live up to the hype  The restaurant itself  the decor and the staff on the other had were awesome  What an eclectic collection of humans     FINAL THOUGHTS  This place came highly recommended  which makes me dread writing this review  I definitely don t want this to be a slap in the face to all the awesome yelpers who suggested Gaucho as THEE place to visit for my one day trip to Pittsburgh  but I gotta be honest  Besides  there are so many positive reviews here that I doubt mine will even be noticed    Ribeye steak sandwich       stars  Beef Empanada    stars  SteakBurger    stars  Roasted potatoes    star  Decor staff    stars          ,3,2016-05-24
Gaucho Parrilla Argentina is my favorite place to eat and dine  Very recommending,5,2019-12-11
This place was legit  A group of us decided to venture to Pittsburgh and choose this place for dinner   It s situated in downtown and fairly easy to spot  Arrived at  pm and there was already a small line  We ordered  Grill shrimp Empanadas Halibut  fish of the day  Asado Platter Apple bread pudding   The Asado platter was cooked to very well to our desired med rare with a good amount of meat for   men    Only comment is the sauces couldve been better and the bread pudding was bur a bit dry ,5,2019-11-09
always perfect  friendly staff  excellent food  wish I could go more often  I d give   stars  but the lack of table service hurts ,4,2017-05-17
