text,stars,date
Came here with a few college friends  so naturally we did the pint challenge   That is a solid deal if you put on your frat boy hat and man up   We ordered some bar food which was ok   The one waitress  who looked like Snooki  must hate her job   She was very unpleasant  which meant no tip for her   I d suggest stroll in and pound a few free pints  then head elsewhere ,2,2012-06-23
Great spot  Happy hour was bomb and the bartender was super nice she never on e forgot about us   Great service  ,5,2012-05-15
Best las vegas   hangover   brunch lunch place  Everything looked and tasted like heaven  The super deep fried dirty chips  lobster rolls  fries  sandwiches  burgers  and pastrami sliders cured every ounce of pain I was feeling ,5,2011-09-10
This place recycled every trendy cliche going   The food was heavy and greasy and tasteless   Awful   Really   And Expensive     Fake dartboards painted on the wall      draft beers       potato chips       for   mini corn dogs on top of a pile of limp fries   Rock and Roll XM satellite station  Tabletops had beer pong boards carved in   Pot Pie was     bucks and all pastry   Service was so bad I was angry and felt violated     I love how they brag about not carrying Budweiser products   As if this place isn t just as commercialized and insipid   I felt embarrassed and foolish after paying the tab   Didn t touch my entree but server and busser didn t notice or care   Wow  Todd English  you re so trendy and indie now   The existence of this place signifies the official gastropub  shark jump   Really not a good place at all   ,1,2010-03-30
Best pub in Las Vegas  funny  good atmosphere  amazing food  fresh seafood and cold draft beers ,4,2017-07-25
I love this place   Ask for Melissa  What a sweet heart   From the bologna sandwich to the yummy brunch food  I have never had a bad meal or drink at this place ,5,2014-09-01
As one of the ONLY semi reasonable places to eat and drink in City Center  that alone should put it on your must do list if you re staying there  Overall an awesome place to get your drink on with only a few nitpicky complaints from me    Service Atmosphere  Awesome  We sat at the bar and were well taken care of all afternoon  My gripe here is there aren t enough TVs and they are too small  Unless you get a great seat expect to be squinting at the TV  The placement is also odd  The bar has TV s on the ends but none in the middle  Annoying if you re stuck in the middle seats  This was a fun place to watch World Cup   but only because we got good seats    Drinks  Prices were bad  as expected  Not like gouge you bad  but typical Vegas strip prices         average for a pint  at least they had fancy ass beers        for a glass of wine      for a mixed drink  The free beer if you can chug it in   seconds game was a cool addition but didn t see anyone trying it     Food  Some real gems  A raw bar and carvery and tons of fun sounding British pub type food   SWEET  We tried   meats from the  carvery   Brisket and Duck      of each was    ish meat  Hardly cheap  but I d say count on       pp        each for a good meal isn t terrible  You get to pick   sauces per meat and   bread per meat  The standout sauce is the black truffle mayo   OMG it s wonderful on ANYTHING  You ve made a mistake if you don t choose it   So the brisket was just OK  definitely not best BBQ in vegas material or anything  The duck was FANTASTIC  Only pet peeve here was they just shoved     a duck on our plate  So much for their  carvery   If I m paying you     for half a duck can you cut it up for me damnit   Other than having to carve our own duck at the bar  I absolutely adored that dish  Would get it again and again  Does duck go with black truffle mayo  Oh hell YES it does  This is the food stuff of low carb dreams     Overall cool atmosphere  decent set up for watching games  fair drink prices and fab food menu  Service was great  Look forward to trying more goodies from the food menu in the future   Every order I saw pass us by looked amazing ,4,2010-06-27
The Lobster Rolls and Beer Battered Pickles we re awesome    I will most definitely return to this place   Prices are descent   The outdoor area is great to enjoy your food and do some people watching ,5,2016-03-13
Don t waste your time or money   You will easily find something better    Overpriced       for glass of beer   Poor and slow service         minutes between each siting of our server   Nothing tasted fresh    Duck buns were too salty  Sliders  buns were dry and beef was flavorless  Fish and chips was nothing special  have had much much better and paid far less ,1,2012-09-24
Pop into if you want something good and semi in a rush  I ve been eyeing the Bloody Mary for awhile but not quite sure it s worth the price  It s purely a novelty but exciting seeing it come your way  The lobster rolls    were buttery and filled with ample amount of lobster meat  We subbed the chips for fries so be sure to get the garlic aioli for dipping  The mac n cheese was creamy with an added crunch from the breadcrumbs  It s a pretty large serving that s perfect for sharing ,3,2017-02-05
Pretty decent happy hour twice a day with    oysters and    sliders  I liked the decor and vibe of the place and didn t feel completely ripped off like I do at so many Las Vegas joints these days  I m looking at you  Nobu    It s very casual in here with a sports pub kind of feel  but it wasn t all bro y or too loud  A pleasant place to park it for a while with a drink and some snacks  I did indeed partake of the happy hour oysters and sliders and they were delish  When my friend and I saw their dessert specialty Stephanie s Bread Pudding we had to try it  I mean  it had to be good with that name  right   P Well it was pretty damn good  even if it had the Cap n Crunch cereal on top  see photo   I m not a huge fan of that cereal but in this case I didn t mind it  Definitely wouldn t mind coming back if in the area again ,4,2013-07-26
Great vibe at this upscale gastropub located in the Crystals mall in City Center   Extensive beer selection  although there were quite a few that were more mainstream    The bosteels karmeliet       ABV  had a strong honey and citrus flavor that was quite nice   Went with a large group so had a good sampling of food  Apps    Dirty Chips   a huge portion of kettle chips with bacon  blue cheese and fried chicken livers   Pretty good    Welsh Rarebit   wasn t quite sure what this was besides cheesy bread    Lobster Poppie with yorkshire pudding and creamy corn   yummy   Entrees    Fish   chips   two large pieces of beer battered fish with large cut fries   pretty good but may have been overly hyped   Swordfish enchilada   really good ,4,2010-12-21
Came with friends on St  Patrick s Day to enjoy some craft beers   If you check in with Yelp you get a free Bud Light   You can also get up to   free beers      or less  if you are brave enough to chug them in under the time allowed by the bar top hourglass   ish seconds    Happy hour includes half priced pints which run around         You can also get    wings and deals on sliders oysters   Our female bartender was very friendly and made sure we were having a good time ,4,2014-03-25
I wouldn t say there was anything  special  about this place  as it was your basic American Irish Pub trying to be Irish  The food portions were grand  and I will say their food was quite tasty   The service was what I expected   average  so no surprise there  Overall I would say that I was neutral about this restaurant  It met my need to consume food for energy and survival  and outside of that  it didn t  wow  me in any way ,3,2012-05-04
Be weary of any pub where all the servers are decked out in Bud Light t shirts  The lobster roll and clam chowder were tasty  The deconstructed beef sandwich and pickled veg were disappointing and not tasty  Nothing to distinguish it for any TGI Fridays type chain restaurant ,2,2016-10-29
I echo the sentiments of other reviews posted here   average food and mediocre at best service   I ve also worked in the service industry and have been noticing a general lack of skills  motivation and teamwork at restaurants and pubs these days  it s not a problem limited to the Todd English PUB   In my dining experience we were greeted  but then shuttled to a different check in for the patio  For patio seating the hostess was extremely unorganized and it took her   minutes to greet us  her candor was slightly rude  and then another    minutes to methodically clean every open table while a group of patrons formed behind my party  waiting anxiously  The lack of control by the hostesses and wait staff inspired another group to just seat themselves  After    minutes of waiting  we were seated  So far  not the best start to a dining experience   At the table    Our hostess evidently doesn t do place settings or waters  so we waited patiently to be greeted by our server  After about   minutes a busser arrived  provided the essentials and carried on a reasonable conversation  I asked about the crazy large bloody marys and was encouraged by the busser that it was winding down  but if I ordered immediately  our server could procure one for me  Ordering immediately was difficult  We didn t see our server until     minutes after being seated  When i asked about the drink I was given an unapologetic  No  and some body language that suggested I was wasting the server s time   I could continue with concerns  but here is the synopsis  Service   poor  Food   okay  Drinks   okay   For a better experience with similar ambiance  I ve had good experiences at Toby Keith Bar and Hooters ,2,2013-03-29
Went for happy hour   Sliders and chickens wings just O K   Bartender obviously tried to rip me off on check   Charged     for     price wine and when questioned became defensive and got attitude after he changed and bill and threw it on the bar ,3,2013-07-23
We went here for a casual dinner and to watch Dodger game on Sunday  We sat at the bar and even though you could order food there  the bartendress behaved as if she were going out of way to even bring us drinks much less food  She said  hello  and  goodbye  the whole time we were there  about     hours  and that was it   We purposely went early to avoid the rush so a crowded bar was not an issue  Ordered one dish   drinks and left because of the very poor service   With all the choices along the strip  the attitude will not help keep customers coming back  at least not this one  Good luck Mr  English   ,2,2010-06-29
I love Todd English Pub   This is actually one of my favorite places to eat on the strip   Primarily for business luncheons or pseudo social happy hour  but dinner here is just as nice   The staff is  always very friendly and quick to assist   The food is fantastic   I keep trying new things and am consistently impressed     And who doesn t love to see a few tourists try to slam a pint of beer in    seconds to get it free   Like dinner and a show   Classy spot with plenty of people watching   I could sit there for hours enjoying my duck buns and IPA ,5,2012-09-06
I had the lobster rolls  which were overpriced  but damn good  Nicely toasted buttery rolls  and big chunks of lobster  The complimentary tin of popcorn is tasty too  The service was pleasant but a little slow  It is nice to sit out on the patio under an umbrella though  especially when a breeze is blowing  and sneak bits of popcorn to the little birds  The outdoor seating area is between Aria and Crystals  so you can get some good people watching as well ,3,2013-05-21
I have mixed feelings about this place  so I gave it a three   Food was excellent  once they got it right  But fries came out cold  so I had to send them back    Additionally  we had a party of      of our meals were brought out  Then one   minutes later  Then the last after another   minutes  It s pretty standard for restaurants to wait until all your meals are ready to bring them out  so I m not sure if the staff was new or if they were just unorganized ,3,2017-03-09
My son and I have been going here   years in a row a particular week end in January   The place has steadily declined in number of people  quality of food and service   It has changed from great raw bar and food to no raw bar  mediocre food to just poor service   The shrimp was tasteless and limp to overcooked hamburger that came out as a piece of leather   Beer is beer but to try an ounce they were charging     after our tab was already       ring as you go  seems ludicrous at best     As Fran R  said  most of menu is gone and no raw bar   Poor choice and all I can surmise is that people who are reporting good results must be on payroll or being paid per review   Not the same and clearly not place it once was ,1,2018-01-15
Amazing customer service   the staff was prompt and friendly serving our party of   ,5,2016-03-06
There was nothing special here other than high priced pub food with high priced beer  It was very disappointing since our expectations were higher  it being next the the Aria  I can get the same food at the Irish pub near home for about     of the price and a lot less noise ,2,2015-03-03
Props to Todd E   This place is much better executed than his other concepts I ve eaten at   Busy  very popular   Ridiculously high prices for an excellent beer selection  Lobster roll delicious but dripping in butter and sauce ,4,2013-09-25
Solid choice for brunch or lunch   Gastropub fare and raw bar with extensive beer selection  Great bloody marys ,4,2017-11-15
I d give these guys   stars based on my first visit alone but the hostess gave my wife and I attitude when we came back on Friday March    because we wanted to have a few drinks outside    Apparently it s only for people who wish to dine   Really  lady     or   cocktails each add up way faster than a couple of burgers  just so you know    The outside  incidentally  was completely empty since everybody was inside watching the NCAA tournament    We opted to leave and went to Beso instead   On my first visit  however  I was by myself and sat at the bar and ordered the Fish   Chips     I love fish   chips but seldom do I find really good fish   chips  and that s living in the Bay Area right by the Pacific ocean    So where do you have to go to find amazing fish that almost melts in your mouth    Apparently in the middle of the desert  that s where   That was a beautiful dinner and the waitress was really nice  despite the fact that she was evidently quite busy ,4,2011-03-28
My coworkers and I had a nice lunch here while in town for a conference  It was not too hot outside yet so we sat on the outside patio   Our waitress was straight Jersey girl with the accent and everything   She was really good though     For food  one had the fish and chips  one had the tacos and I had T E  P U B  COBB baby field greens  hot house tomatoes   sans eggs   applewood smoked bacon  blue cheese  avocado  shaved red onions roasted corn vinaigrette  scallion aioli with grilled shrimp   The salad was delicious   Grilled shrimp was tasty  nicely grilled   And I always love bacon and blue cheese   I have eaten here on other occasions and sat at the bar for drinks   Definitely a good pub environment with pub food   Lots of beers   Great bartender who helped me find a non beer drink   I drank some sort of cider   It was yummy   Good place to watch a game too with lots of TVs ,4,2016-06-26
Great beer selection  lobster rolls are really good  Hit em up during happy hour to make the prices reasonable,4,2015-05-06
Excellent service  fabulous food  great bar  Don t miss the Welsh rarebit  heaven ,5,2012-06-22
Good happy hour between      The atmosphere was great and so was the service  The food was pretty good  your typical pub fare  My husband took the pint chugging challenge and won himself a free beer haha only in Vegas ,4,2013-10-29
I have to agree with Anastasia H  on this one   This place is expensive and forgettable   We went here for lunch  My hubby had some raw clams  and I had some shrimp cocktail for an app  I can t speak to his clams  but the shrimp were ok      He ordered the roast beef sliders and I had the BLT sliders  His sliders were awesome  and I would recommend those in a heart beat  My BLT sliders  on the other hand  were so sad and disappointing  It was half a slice of super thin bacon between a huge dinner roll with a tiny sliver of a tomato and a whole lotta lettuce    My hubby had A beer and I had A cocktail and our tab was almost      without tip  Definitely not worth the price     Oh  and the bathroom situation is VERY strange  You walk in to a community wash room with an attendant  So not only do you wash your hands uncomfortably with the opposite sex  but then you feel pressured to pay for it ,2,2010-10-21
We came for lunch  a bit hung over I must confess  and sat in the small patio area    I had the iced tea which was a delicious ginger peach and always refilled before I need to even ask     Rather than bread you get some fabulous seasoned popcorn to snack on   it was delicious    My friend and I started by splitting a salad and our waitress was kind enough to have it brought out already split   beautifully presented on   different plates    I had the french dip salad and it was yummy    actually came with a ton of meat so I ended up eating half and then just eating the meat  sans bread  for the second half     Good food  nice atmosphere    Will definitely return on future trips to Vegas ,4,2010-10-14
Made a reservation at this restaurant for two thru Yelp  Got an email confirmation  And    minutes prior to reservation time on the day of  got another text asking me to confirm reservation which I confirmed    Showed up at the restaurant to find that the restaurant was entirely booked for a private party event  Obviously there was no way we were going to dine there  However  what was rude and annoying was that the manager kept on saying that they did not know what had happened  I showed all my email and text confirmations which he took a good   minutes reading thru   seriously it was a short short email  and questioned is if the date was right  He didn t trust us which was offensive  I know what the problem was  You didn t shut off your automated reservation system  you idiot  What s so hard about that   He finally admitted that our reservations were correct but there was nothing he could do  I said I wouldn t mind just leaving but i had tried to make reservations at several places nearby and they were all booked  The one other reservation I had at a different place I had cancelled  So I was left without a place to go for dinner  I asked if he could get me a reservation elsewhere using his connections   That is all I wanted  another place to dine at  He couldn t do much but did call and found  bar seating at Social House    That is how he ended the night  No apologies  thought we were lying and did not own up to the problem  This type of mgmt is reflective of the service level you should expect at the restaurant ,1,2015-02-10
Ok    I love love loved the chicken pot pie last time I was here   So much so that when I returned to Vegas  I made it a point to eat here and get this dish   BUT i was so disappointed      The  sauce  was way too runny  chicken and veggies cooked to a mush  and the crust on top was pre baked  and just put onto the dish at the end    It was so bad but I didn t send it back because we had a show to catch that evening   So disappointing    won t be back due to such lack of consistency ,2,2013-08-12
Loved the beer selection at TODD ENGLISH PUB  They have maybe    craft and rare imports on tap  But holy crap  way too Vegas expensive    Green Flash Palate Wrecker  for example  was     for a tulip      Call me cheap  but that was too much  Even for Vegas       stars,2,2014-04-15
Food is great  service is horrible  I wouldn t come back here if you paid me  Waiting    minutes for a drink in Las Vegas is unforgivable  especially if they make you chug your  outside  drink before you sit down ,2,2015-02-09
Their buffalo burger was to die for  One of the best burger s I ve ever had  While in Las Vegas I stayed at Aria  which is right next door  and I have to admit I ate here twice during my short   day stay  There are tons of delicious restaurants in Las Vegas  which I think only attests more to the deliciousness of their food  They have a great happy hour deal  which is     off all beer pints and    sliders  I believe their happy hour is from     pm  The first time I went there I also got the fresh oysters with the dipping sauces and even though I m not a huge seafood fan  these oysters were out of this world  One note of caution is to watch out for their fresh horseradish sauce that comes with the oysters   I added a little too much  which was hardly anything  with my first bite and my nostrils felt it      Overall they have a GREAT assortment of craft beers  the food is excellent and it is all VERY decently priced for a Las Vegas restaurant  Highly recommend this place  ,4,2015-12-14
We had a large group and made a reservation   We were seated promptly and service was pretty good   Food was pretty good as well   Beer was more expensive than it needed to be   I will say it is in a hidden unexpected location but for the most part worth the walk into the mall   Las Vegas use to be a fairly inexpensive trip but anymore they take every penny from you in the casino and out ,4,2015-11-24
This place was overpriced for the quality  Sporadic lunch service didn t make it any better  Todd English is a talent  but this place is a standard pub with jacked up prices  Sorry guys and gals ,2,2016-01-27
Todd English PUB has a lot of things going for it   great location in the City Center  great deals for happy hour  awesome beers on tap so you can make a nice flight  and beers are listed with brewery and location too which melts my cold  cold heart of ice   a beer challenge which I WILL accomplish sometime in my life  anyone know how to do this whole  open your throat  thing I keep hearing about    and I haven t tried the food  but the menu looks promising   It s a must see for beer lovers in Vegas   Go there ,4,2012-08-05
The lobster rolls were incredible   Be careful though  the waitresses beer recommendation was        a glass  but to tell you the truth worth it ,5,2010-04-17
Always make this a must visit when I come to Vegas Great food Great beer Great oysters that are only    a piece   If you are looking for a fun place with a lively crowd but not overwhelming this is a must    Food is always outstanding,5,2014-09-17
Nice place  Good food  excellent service  yard high beer   good place to check out ,4,2011-12-28
This place rocks   Literally  if you don t like good somewhat loud music you should go elsewhere   The food is always well prepared and tasty   Beer is ice cold and a huge selection   The service staff are well trained and everyone one of them are awesome   Special shout out to Melissa  Dana and Charlie   You guys are incredible ,5,2016-02-12
HEFTY  Like eating a mimosa brunch buffet wasn t enough  Girlfriends and I opted for something low key and near the City Center in LV  We hauled out     boxes full of left over food outta Todd s    Todd English P U B is unique for a gastropub being divided up into three categories  The Carvery  meats   The Grill  house specialties   and the Raw Bar  all seafood    Do get     Dirty Chips   A mountain of potato chip nachos  drenched in melted bleu cheese  bacon  and little balls of fried chicken liver   Tasty  but OH MY GAW   http   www yelp com biz photos dn ipqbm  jUz X rDez A select MVU PL K  K Da uDjUJnw   Raw Oysters      each  Simple  delicious  no complaints here   Lobster Roll   Another delicious dish   luscious pieces of mayo ed lobster piled on   mini hawaiian bread type rolls   Do not get   Sadly  my dish of  the     serving of the lamb  http   www yelp com biz photos dn ipqbm  jUz X rDez A select hZ a iO R ssTZHELPDO w Although still noticeably huge  it was chewy and pretty bland  I had a choice of choosing the black truffle mayo  there wasn t enough  synthetic  truffle oil  I tasted no truffle  and apple butter sauce    Also  DO NOT take those dirty chips home  Ever bit into a soggy bleu cheese chip  Not the smartest to decision to take this to go  but if an after club inebriated snack still tastes bad    it s really freakin  bad  We all synchronized the nasty what the eff did i eat face   Don t be greedy and share your food here ,3,2011-10-27
I was heading out after being in the room working all day   So hungry  didn t feel like spending an arm and leg inside the hotel   Headed out toward the Crystal Shops and this is the first restaurant I saw   I walked by  then walked back   I saw a sign for their Happy Hour and it included oysters   of all things  oysters   It was beckoning me     We were seated right away when we walked in   This place has a lot of seating   Very nice and open space  you can see into the kitchen  nice    We ordered off the happy hour menu  sliders which were like    I think  wings which were     some fries and I got oysters which were      Everything we got was so good   I asked for the wings to be cooked crispy  I can t stand slimy wings   They were crisp and flavorful  couldn t believe it  It was the whole wing  it was separated  which you rarely see   The fries were great  the oysters were good as well   My mom got a milkshake which she said was very delicious   Great price  service was good  not a long wait  it was clean    Overall  I d definitely come here again   I wish there was one closer to me ,4,2015-10-17
The short description is the food is bland  and the only reason they are in business is because of their location and ability to lure ignorant tourists   My wife had a burger that appeared to be a frozen patty  It tasted as flavorless as a shoe   Any fast food burger would destroy it in a taste test  I defy you to find a worse burger in America   The rest of the food is only slightly better  simply because it s not possible to be worse ,1,2017-10-03
This was cool looking place with absolutely amazing service  I had a Todd Bloody Mary which was very good but way over priced         I had the Chicken Sandwich        for my entree and it came with a ton of fries  I ate a bunch of them and it looked like I hadn t touched them at all  They are good fries  dense but good crunch  The sandwich was good  had a sweet honey like sauce  The breading was different than most normal fried chicken sandwiches  The size of the sandwich on the other hand was quite small for the price  They gave us free popcorn which was nice and I did get to try their buffalo wings which were perfect but you only get   wings for        ,3,2017-09-20
In all honesty  I was very disappointed  Not only with the food being below average but with the terrible service  not the whole staff  our server specifically  Nicole I believe was her name   We made reservations  as we were a large party celebrating my sister s birthday  The server kept pushing a round of shots for the birthday girl after we turned them down   times  we finally agreed   yes a whole    dollars a pop for  a group of       She then tried to up the sales again by mentioning that our food would take longer since we were large party so we should get appetizers  Why would you announce that you are incapable of providing for a large party effectively  And it s not really true that appetizers are quicker than entrees    She then brought out a birthday cake and sang to my sister even though no one requested this or ordered it  and then put a    charge for the cake we never ordered   The ultimate worst part of it all  was the way she handled our check  I ve been a server for   years and I know what a pain in the     it is to split a check a million times when you are busy and no one tips right and its a huge old mess  However  under the circumstance that the bill is close to a thousand bucks  I really can t imagine why anyone would want to max out their card in vegas  Especially since it was not very busy  there is no reason to make a big fuss  We had mostly cash and   credit cards  This is easy enough  I ve done it a million times for checks that are not even half that amount  Yeah it sucks  but you do it b c you get an automatic gratuity even if you are an awful server   She complained over and over about how she couldn t do it and how the bartender had to do it and how they don t like to do it  and how its so complicated     give me a break  You swipe the card  type in the amount  rip it out of the printer  and stick a pen in the book  If you have other things to take care of  politely state  I would be happy to do this for you  but we are busy with other guests so please keep in mind that this may take up to    minutes  is that okay with you      You really think we re gonna tip over the auto grat when you do not want to do your job  Try again lady ,1,2011-06-30
What is one to do if you re in vegas for an extra day waiting on an airplane  stretched nearly to the end of your budget  and you want a cheap place to knock back a couple pints  Head to this place  They ve got a rotating   dollar  keg blow out  special  and the beers are pretty good   Granted  even being in vegas  it s  really  hard to justify    bucks for a pint of their normal selection  even if it was from my favorite brewery back home   As for the food  passable  but not really fantastic   What was however  was the service  Aside from another meal we ate on our trip that cost roughly   times as much  we didn t get better service anywhere we went  In fact  I don t know if the   star joint we hit was actually any better  They ve got some really friendly people working  happy to keep serving up pints  and more than happy to bs during slow moments   I m going to have this place in mind the next time I m in town  don t have my company card  and want a pint or two ,4,2012-05-10
This is a pretty decent stop when you re in the City Center  They have a huge selection of beers  and they have peanuts on the tables  I don t know why  but I love a bar where you can throw peanut shells on the floor   but I digress    I ve had the burgers here and tasted the fish   chips  Both were really good  flavorful  and filling  Of course  the prices are high as well    The service  at the bar at least  lacks a bit because they have       people assigned to one section  This creates a lot of chaos and interruptions  when you ve just told one server something and the next guy comes and asks you  and then another one    If you go  sit at a table for a better experience ,3,2011-08-16
Great food    extensive beer menu  and I m not a big beer drinker     fantastic service    was here with colleagues from work during a trip to Vegas  Had the CBLT and loved it  Will come back   ,4,2013-09-28
Alrighty  let s be real  it s a gastropub  You go here because you want something to sop up the alcohol floating or about to be ridden in your system  If you re wanting haute cuisine  it shouldn t be your destination point  But then again  if you re in Vegas and you re wanting haute cuisine and then decide to go to a place with the word  PUB  in it  then you re totally off the radar and need a tour guide or something  But I digress      P U B is one of my total mainstays when I m in Vegas  Now granted  I have somewhat of a blurred point of view regarding Vegas seeing as how  my family lives there and I m there practically there half of my year  but I have to say  I rarely have found a place in Vegas where I crave a specific thing over and over again  And it has got to be the Dirty Chips at PUB  Think about how mind blowingly amazing it must have been for Todd English to put THAT together   b w you and me  it HAD to have been after a night of him being stoned off his mind or something   House made kettle chips  blue cheese  cheese sauce  pancetta  green onions  and fried chicken livers  yes  you heard me correctly  fried chicken livers  It is like a stoner s fantasy  But even if you re not a chicken liver fan  the chips are to die for  I mean  I would actually kill for them right now  Really  No   really    Other than that  everything else I ve had there has been delicious  The Pot Pie  The Shepherd s Pie  The Onion Rings  Now I didn t have that all in one sitting    what am I  A heifer  But the true nature of the PUB is the chill atmosphere and to top it off  and amazing selection of beers  I highly recommend sitting at the bar to eat and you can get some one on one edumacation about some of the beers and sometimes they serve limited quantity  hand crafted beers  and you can sometimes ask to taste some  To top it off  they actually have a great wine selection too  For those non beer drinkers who don t feel like being gassy  Cause in Vegas    sometimes gassy is NOT classy ,4,2011-10-10
The  All about Mary  signature drink is exactly why I came to Vegas   Stacked with a bacon cheeseburger slider  chicken wing  shrimp  mini corn dog  stuffed olives  celery  green beans  asparagus   salami  cheese  lemon   lime  my quest for the an outrageous meal drink has ended ,5,2016-05-15
    for a pitcher of Strawberry Lemon Mojito was a total rip off  The pitcher came half full of ice which totally diluted all the buzz we were hoping for  The oysters were also dry  Rather disappointing ,2,2012-12-11
Great experience  Drinks are delicious but a bit pricy at        per cocktail but it is Vegas   the Lobster rolls were loaded with lobster great dish  The roasted chicken pot pie was not your traditional pie the filling was too cheesy for my taste and the biscuit topping was dense and lacking that flakey texture you expect  Perfect place for large groups   Oysters are fresh and the house made horseradish sets em off     each Hostess seemed highly stressed was very short with us  Our waitress however was very friendly and attentive ,4,2014-03-16
Great service  Perfect menu for a pub  Really good beer selection   Fish and chips  okay but fish was a bit soft to start and complete mush before I was finished  Mushy peas on the other hand were perfect all the way  Others had the burger and wings and both were on the mark ,4,2014-05-27
My wife and I had lunch here after a long walk down the strip from the Wynn   They have an excellent draft beer selection   They also have daily themed oyster shooters   I had the chicken pot pie and my wife had the fish and chips   We both agreed it hit the spot after a morning of walking   Would definitely come back again if hungry and nearby ,4,2011-01-19
Our go to place for consistently good food and a great craft beer selection  My favorite are the Lobster Rolls and you can t go wrong with their oysters or jumbo shrimp off the Raw Bar  The chicken wings are also near the top of the best in town list  Sit at the bar for the best service and active conversation ,4,2014-11-24
Great food and great atmosphere   The bar staff was outstanding especially Aggie  Agata ,5,2017-02-01
A big reason I m giving this place five stars is because of the excellent service  That s not to say the food isn t good as well  it is    but the service our group of about    received here for a birthday was just awesome    Like I said  we had a group of     which can be daunting  The birthday girl  who had made a reservation here months in advance  had called in shortly before we were coming and ordered several appetizers which were waiting for us when we arrived  There were two long tables that were next to each other where we were seated  and each table had onion rings  which were delicious     dirty nachos   think nachos w potato chips instead of tortilla chips   which were also delicious  and honestly I can t remember the third appetizer  I m not sure if they did something special for our group or not  hey I just showed up and ate what was ordered   but if these were the normal portion sizes for appetizers they re HUGE    Now this is where I say the service was awesome      Shortly after our entree orders were taken a small group of us had to get up and leave to take care of some of business for the birthday girl s big night  the Vegas club scene is a pain    We expected to be gone a short time and by the time we d get back our food would have just gotten there  Well  we were gone much longer than expected  Without any questions asked  nobody from our group said anything  our waitress  I m assuming she got permission from the higher ups  said she would remake our food since we were gone so long  I kind of felt like an a hole  but the restaurant was beyond nice for doing this for us    Oh  as far as what I ordered I got the West Coast Burger  which is essentially a Turkey burger w bacon  sprouts   avocado  It was delicious and tasted very fresh  The fries that came w it were delicious as well  Oh I also had a couple of pear vodka cocktails which were refreshing  a bit sweet   but refreshing    I would definitely come back to Todd English PUB when back in Vegas  It s a nice restaurant and the prices are fair for the quality   portions ,5,2011-06-13
Food was decent  slightly better quality bar food  The beers were good and they have a big selection  Good thing I got a pre selected beer flight because I wouldn t have been able to decide what to order ,3,2013-09-18
Amazing beer selection  Nicest bar we found the whole time I was in Vegas  Also if you can drink a beer in less than   seconds it s free  Great American food and excellent staff  If I ever go to Vegas again  I will definitely come back ,5,2014-03-18
Great spot   great beer   good staff   Try the prime rotisserie sandwich you won t be disappointed  Oh    Almost forgot the lobster rolls are AMAZING  Enjoy the outside patio in the winter time is fantastic ,4,2017-06-09
Stopped in after seeing La R ve and on my way back to my room at Vdara  It was later in the evening  so I just wanted a beer and something to ensure I wouldn t get hungry in the middle of the night  Well  I did get a beer  but I ended up at Jean Patisserie for some cold sandwiches after the laughable experience I had at P U B   Initially  my server came across like a pretty decent guy  but after a short time he seemed to be bothered by mother and I  We were obviously not a priority to him by any means  This was very clear when I watched him pick up my drinks from the bar for a moment  place them back down  pick up another party s  and walk out onto the dining floor  This was also very clear when he served us our appetizer before finally retrieving our drinks  Wtf  Is he new  No restaurant I ve ever been to has thought that was the acceptable order service  I highly doubt that one founded by Todd English would feel differently   My appetizer of fried pickles was also ridiculously soggy  So much so that even though I was very hungry  I ate two bites and couldn t bring myself to take another  Sitting under the heating lamps too long while my server socialized with other  more familiar  patrons  That s my best guess   Finally  when I decided I d had enough of P U B  for one lifetime  I ended up having to tell the bartender I wanted my check   minus the nasty pickles   because the server had put my table on ignore  It was like he thought   Hey  they got their drinks and pickles  What else could they want   He actually walked past once without a glance since setting down the drinks  but that was all I had seen of him for       minutes  Again  no restaurant I ve ever been to has thought it acceptable for a server to not ask how everything is shortly after serving it  But perhaps I ve been living on a different planet  or in the Twilight Zone or something   who knows     To summarize  This place sucks  With all the places to get a drink and bite to eat just in Aria alone  I don t understand why anyone would ever go here unless by mistake  like me  Don t be fooled about this restaurant  people  It s nothing like what you d expect from an establishment boasting Todd English s name  and located in one of the most beautiful hotel and casinos in Las Vegas ,1,2014-01-27
Stopped her to watch a game   it was very busy   and the place was booked fully  however the hostess was very helpful and managed to get a table on a corner for us  Service was great  food was just OK  drinks amazing  Overall a good experience ,4,2015-02-04
Has officially become our first or second stop when in town       has seen me visit Vegas   different times  so this place definitely receives my loyalty   This place is a trendy version of an English pub so you have your traditional pub fare with a luxurious twist  They also have a good selection of craft beer from all around the world  and a    second challenge   finish a pint in   seconds or less and it s on the house  I ve tried it twice with a     success rate  pro tip  try one of the cream ales such as boddington s  belhaven  or guinness   Will continue coming here unless this place takes a nosedive  something tells me that won t be the case   Cheers ,5,2014-02-27
